stage_history_id,opp_id,stage,entered_at,exited_at,days_in_stage
13166,3552,Closed Lost,2023-12-16T00:00:00,2023-12-16T00:00:00,0
13167,3553,Prospecting,2024-05-03T00:00:00,,
13168,3554,Prospecting,2024-03-15T00:00:00,2024-03-27T00:00:00,12
13169,3554,Discovery,2024-03-27T00:00:00,,
13170,3555,Prospecting,2024-11-28T00:00:00,2024-12-02T00:00:00,4
13171,3555,Discovery,2024-12-02T00:00:00,2024-12-05T00:00:00,3
13172,3555,Qualification,2024-12-05T00:00:00,2024-12-10T00:00:00,5
13173,3555,Proposal,2024-12-10T00:00:00,2024-12-14T00:00:00,4
13174,3555,Negotiation,2024-12-14T00:00:00,2024-12-22T00:00:00,8
13175,3555,Closed Won,2024-12-22T00:00:00,2024-12-27T00:00:00,5
13176,3555,Closed Lost,2024-12-27T00:00:00,2024-12-27T00:00:00,0
13177,3556,Prospecting,2024-12-29T00:00:00,2025-01-08T00:00:00,10
13178,3556,Discovery,2025-01-08T00:00:00,,
13179,3557,Prospecting,2022-05-31T00:00:00,2022-06-11T00:00:00,11
13180,3557,Discovery,2022-06-11T00:00:00,,
13181,3558,Prospecting,2024-04-22T00:00:00,2024-05-04T00:00:00,12
13182,3558,Discovery,2024-05-04T00:00:00,,
13183,3559,Prospecting,2024-03-12T00:00:00,2024-03-28T00:00:00,16
13184,3559,Discovery,2024-03-28T00:00:00,,
13185,3560,Prospecting,2024-11-06T00:00:00,2024-11-15T00:00:00,9
13186,3560,Discovery,2024-11-15T00:00:00,2024-11-19T00:00:00,4
13187,3560,Qualification,2024-11-19T00:00:00,2024-11-29T00:00:00,10
13188,3560,Proposal,2024-11-29T00:00:00,2024-12-04T00:00:00,5
13189,3560,Negotiation,2024-12-04T00:00:00,2024-12-20T00:00:00,16
13190,3560,Closed Won,2024-12-20T00:00:00,2024-12-28T00:00:00,8
13191,3560,Closed Lost,2024-12-28T00:00:00,2024-12-28T00:00:00,0
13192,2034,Prospecting,2022-10-23T00:00:00,2022-11-01T00:00:00,9
13193,2034,Discovery,2022-11-01T00:00:00,,
13194,3562,Prospecting,2024-11-19T00:00:00,2024-12-03T00:00:00,14
13195,3562,Discovery,2024-12-03T00:00:00,,
13196,3563,Prospecting,2024-12-30T00:00:00,2025-01-07T00:00:00,8
13197,3563,Discovery,2025-01-07T00:00:00,,
13198,3564,Prospecting,2024-12-29T00:00:00,2025-01-05T00:00:00,7
13199,3564,Discovery,2025-01-05T00:00:00,2025-01-23T00:00:00,18
13200,3564,Qualification,2025-01-23T00:00:00,2025-02-09T00:00:00,17
13201,3564,Proposal,2025-02-09T00:00:00,2025-03-02T00:00:00,21
13202,3564,Negotiation,2025-03-02T00:00:00,,
13203,3565,Prospecting,2022-10-18T00:00:00,,
13204,3566,Prospecting,2022-10-06T00:00:00,2022-10-17T00:00:00,11
13205,3566,Discovery,2022-10-17T00:00:00,2022-11-04T00:00:00,18
13206,3566,Qualification,2022-11-04T00:00:00,,
13207,3567,Prospecting,2023-12-05T00:00:00,2023-12-27T00:00:00,22
13208,3567,Discovery,2023-12-27T00:00:00,2024-01-07T00:00:00,11
13209,3567,Qualification,2024-01-07T00:00:00,2024-02-03T00:00:00,27
13210,3567,Proposal,2024-02-03T00:00:00,2024-02-13T00:00:00,10
13211,3567,Negotiation,2024-02-13T00:00:00,2024-03-11T00:00:00,27
13212,3567,Closed Won,2024-03-11T00:00:00,2024-03-25T00:00:00,14
13213,3567,Closed Lost,2024-03-25T00:00:00,2024-03-25T00:00:00,0
13214,3568,Prospecting,2024-12-07T00:00:00,2024-12-22T00:00:00,15
13215,3568,Discovery,2024-12-22T00:00:00,,
13216,3569,Prospecting,2023-12-23T00:00:00,2024-01-07T00:00:00,15
13217,3569,Discovery,2024-01-07T00:00:00,2024-01-29T00:00:00,22
13218,3569,Qualification,2024-01-29T00:00:00,2024-02-03T00:00:00,5
13219,3569,Proposal,2024-02-03T00:00:00,2024-02-18T00:00:00,15
13220,3569,Negotiation,2024-02-18T00:00:00,2024-03-06T00:00:00,17
13221,3569,Closed Won,2024-03-06T00:00:00,2024-03-24T00:00:00,18
13222,3569,Closed Lost,2024-03-24T00:00:00,2024-03-24T00:00:00,0
13223,3570,Prospecting,2024-09-26T00:00:00,2024-10-09T00:00:00,13
13224,3570,Discovery,2024-10-09T00:00:00,2024-10-24T00:00:00,15
13225,3570,Qualification,2024-10-24T00:00:00,,
13226,3571,Prospecting,2021-11-11T00:00:00,2021-11-21T00:00:00,10
13227,3571,Discovery,2021-11-21T00:00:00,2021-12-06T00:00:00,15
13228,3571,Qualification,2021-12-06T00:00:00,,
13229,3572,Prospecting,2024-09-06T00:00:00,2024-09-16T00:00:00,10
13230,3572,Discovery,2024-09-16T00:00:00,2024-09-28T00:00:00,12
13231,3572,Qualification,2024-09-28T00:00:00,2024-10-21T00:00:00,23
13232,3572,Proposal,2024-10-21T00:00:00,,
13233,3573,Prospecting,2022-01-08T00:00:00,2022-01-25T00:00:00,17
13234,3573,Discovery,2022-01-25T00:00:00,,
13235,3574,Prospecting,2024-03-21T00:00:00,2024-03-24T00:00:00,3
13236,3574,Discovery,2024-03-24T00:00:00,2024-03-31T00:00:00,7
13237,3574,Qualification,2024-03-31T00:00:00,2024-04-04T00:00:00,4
13238,3574,Proposal,2024-04-04T00:00:00,2024-04-06T00:00:00,2
13239,3574,Negotiation,2024-04-06T00:00:00,2024-04-19T00:00:00,13
13240,3574,Closed Won,2024-04-19T00:00:00,2024-04-24T00:00:00,5
13241,3574,Closed Lost,2024-04-24T00:00:00,2024-04-24T00:00:00,0
13242,3575,Prospecting,2024-05-11T00:00:00,2024-05-26T00:00:00,15
13243,3575,Discovery,2024-05-26T00:00:00,2024-06-08T00:00:00,13
13244,3575,Qualification,2024-06-08T00:00:00,2024-06-27T00:00:00,19
13245,3575,Proposal,2024-06-27T00:00:00,2024-06-30T00:00:00,3
13246,3575,Negotiation,2024-06-30T00:00:00,,
13247,3576,Prospecting,2024-09-05T00:00:00,2024-09-21T00:00:00,16
13248,3576,Discovery,2024-09-21T00:00:00,2024-09-26T00:00:00,5
13249,3576,Qualification,2024-09-26T00:00:00,2024-10-08T00:00:00,12
13250,3576,Proposal,2024-10-08T00:00:00,2024-10-21T00:00:00,13
13251,3576,Negotiation,2024-10-21T00:00:00,,
13252,3577,Prospecting,2024-08-26T00:00:00,2024-09-17T00:00:00,22
13253,3577,Discovery,2024-09-17T00:00:00,,
13254,3578,Prospecting,2021-11-16T00:00:00,2021-11-24T00:00:00,8
13255,3578,Discovery,2021-11-24T00:00:00,2021-12-16T00:00:00,22
13256,3578,Qualification,2021-12-16T00:00:00,,
13257,3579,Prospecting,2021-10-13T00:00:00,2021-11-07T00:00:00,25
13258,3579,Discovery,2021-11-07T00:00:00,2021-12-07T00:00:00,30
13259,3579,Qualification,2021-12-07T00:00:00,2021-12-24T00:00:00,17
13260,3579,Proposal,2021-12-24T00:00:00,2022-01-11T00:00:00,18
13261,3579,Negotiation,2022-01-11T00:00:00,2022-02-05T00:00:00,25
13262,3579,Closed Won,2022-02-05T00:00:00,2022-02-19T00:00:00,14
13263,3579,Closed Lost,2022-02-19T00:00:00,2022-02-19T00:00:00,0
13264,3580,Prospecting,2024-10-12T00:00:00,2024-10-18T00:00:00,6
13265,3580,Discovery,2024-10-18T00:00:00,2024-11-17T00:00:00,30
13266,3580,Qualification,2024-11-17T00:00:00,,
13267,3581,Prospecting,2020-08-05T00:00:00,2020-08-14T00:00:00,9
13268,3581,Discovery,2020-08-14T00:00:00,,
13269,3582,Prospecting,2024-11-13T00:00:00,2024-11-15T00:00:00,2
13270,3582,Discovery,2024-11-15T00:00:00,2024-11-20T00:00:00,5
13271,3582,Qualification,2024-11-20T00:00:00,2024-11-21T00:00:00,1
13272,3582,Proposal,2024-11-21T00:00:00,2024-11-22T00:00:00,1
13273,3582,Negotiation,2024-11-22T00:00:00,2024-11-27T00:00:00,5
13274,3582,Closed Won,2024-11-27T00:00:00,2024-11-29T00:00:00,2
13275,3582,Closed Lost,2024-11-29T00:00:00,2024-11-29T00:00:00,0
13276,3583,Prospecting,2024-09-20T00:00:00,2024-10-07T00:00:00,17
13277,3583,Discovery,2024-10-07T00:00:00,2024-10-25T00:00:00,18
13278,3583,Qualification,2024-10-25T00:00:00,2024-11-04T00:00:00,10
13279,3583,Proposal,2024-11-04T00:00:00,,
13280,3584,Prospecting,2024-07-20T00:00:00,2024-07-26T00:00:00,6
13281,3584,Discovery,2024-07-26T00:00:00,2024-08-12T00:00:00,17
13282,3584,Qualification,2024-08-12T00:00:00,2024-09-07T00:00:00,26
13283,3584,Proposal,2024-09-07T00:00:00,,
13284,3585,Prospecting,2024-10-14T00:00:00,2024-10-25T00:00:00,11
13285,3585,Discovery,2024-10-25T00:00:00,2024-11-12T00:00:00,18
13286,3585,Qualification,2024-11-12T00:00:00,,
13287,3586,Prospecting,2024-09-20T00:00:00,2024-09-29T00:00:00,9
13288,3586,Discovery,2024-09-29T00:00:00,2024-10-23T00:00:00,24
13289,3586,Qualification,2024-10-23T00:00:00,,
13290,3587,Prospecting,2022-10-15T00:00:00,2022-10-26T00:00:00,11
13291,3587,Discovery,2022-10-26T00:00:00,2022-11-22T00:00:00,27
13292,3587,Qualification,2022-11-22T00:00:00,2022-11-30T00:00:00,8
13293,3587,Proposal,2022-11-30T00:00:00,,
13294,3588,Prospecting,2024-09-24T00:00:00,2024-10-01T00:00:00,7
13295,3588,Discovery,2024-10-01T00:00:00,2024-10-24T00:00:00,23
13296,3588,Qualification,2024-10-24T00:00:00,,
13297,3589,Prospecting,2023-03-11T00:00:00,2023-03-28T00:00:00,17
13298,3589,Discovery,2023-03-28T00:00:00,2023-04-10T00:00:00,13
13299,3589,Qualification,2023-04-10T00:00:00,2023-04-20T00:00:00,10
13300,3589,Proposal,2023-04-20T00:00:00,,
13301,3590,Prospecting,2023-06-13T00:00:00,2023-06-22T00:00:00,9
13302,3590,Discovery,2023-06-22T00:00:00,2023-07-02T00:00:00,10
13303,3590,Qualification,2023-07-02T00:00:00,2023-07-28T00:00:00,26
13304,3590,Proposal,2023-07-28T00:00:00,,
13305,3591,Prospecting,2024-11-18T00:00:00,2024-12-02T00:00:00,14
13306,3591,Discovery,2024-12-02T00:00:00,2024-12-18T00:00:00,16
13307,3591,Qualification,2024-12-18T00:00:00,2024-12-27T00:00:00,9
13308,3591,Proposal,2024-12-27T00:00:00,,
13309,3592,Prospecting,2024-06-27T00:00:00,2024-07-08T00:00:00,11
13310,3592,Discovery,2024-07-08T00:00:00,2024-07-23T00:00:00,15
13311,3592,Qualification,2024-07-23T00:00:00,,
13312,3593,Prospecting,2022-06-10T00:00:00,,
13313,3594,Prospecting,2023-06-19T00:00:00,2023-06-29T00:00:00,10
13314,3594,Discovery,2023-06-29T00:00:00,2023-07-16T00:00:00,17
13315,3594,Qualification,2023-07-16T00:00:00,,
13316,3595,Prospecting,2021-02-15T00:00:00,,
13317,3596,Prospecting,2024-04-28T00:00:00,2024-05-07T00:00:00,9
13318,3596,Discovery,2024-05-07T00:00:00,2024-05-24T00:00:00,17
13319,3596,Qualification,2024-05-24T00:00:00,,
13320,3597,Prospecting,2023-04-06T00:00:00,2023-04-18T00:00:00,12
13321,3597,Discovery,2023-04-18T00:00:00,,
13322,3598,Prospecting,2021-12-08T00:00:00,2021-12-20T00:00:00,12
13323,3598,Discovery,2021-12-20T00:00:00,2022-01-13T00:00:00,24
13324,3598,Qualification,2022-01-13T00:00:00,2022-01-27T00:00:00,14
13325,3598,Proposal,2022-01-27T00:00:00,2022-02-06T00:00:00,10
13326,3598,Negotiation,2022-02-06T00:00:00,,
13327,3599,Prospecting,2024-02-23T00:00:00,2024-03-09T00:00:00,15
13328,3599,Discovery,2024-03-09T00:00:00,2024-03-28T00:00:00,19
13329,3599,Qualification,2024-03-28T00:00:00,2024-04-07T00:00:00,10
13330,3599,Proposal,2024-04-07T00:00:00,,
13331,3600,Prospecting,2024-10-13T00:00:00,2024-10-25T00:00:00,12
13332,3600,Discovery,2024-10-25T00:00:00,2024-11-05T00:00:00,11
13333,3600,Qualification,2024-11-05T00:00:00,2024-11-21T00:00:00,16
13334,3600,Proposal,2024-11-21T00:00:00,2024-12-03T00:00:00,12
13335,3600,Negotiation,2024-12-03T00:00:00,,
13336,3601,Prospecting,2024-11-24T00:00:00,2024-11-29T00:00:00,5
13337,3601,Discovery,2024-11-29T00:00:00,2024-12-06T00:00:00,7
13338,3601,Qualification,2024-12-06T00:00:00,2024-12-13T00:00:00,7
13339,3601,Proposal,2024-12-13T00:00:00,2024-12-16T00:00:00,3
13340,3601,Negotiation,2024-12-16T00:00:00,2024-12-25T00:00:00,9
13341,3601,Closed Won,2024-12-25T00:00:00,2024-12-28T00:00:00,3
13342,3601,Closed Lost,2024-12-28T00:00:00,2024-12-28T00:00:00,0
13343,3602,Prospecting,2024-09-05T00:00:00,2024-09-28T00:00:00,23
13344,3602,Discovery,2024-09-28T00:00:00,2024-10-20T00:00:00,22
13345,3602,Qualification,2024-10-20T00:00:00,2024-11-06T00:00:00,17
13346,3602,Proposal,2024-11-06T00:00:00,2024-11-19T00:00:00,13
13347,3602,Negotiation,2024-11-19T00:00:00,2024-12-03T00:00:00,14
13348,3602,Closed Won,2024-12-03T00:00:00,2024-12-28T00:00:00,25
13349,3602,Closed Lost,2024-12-28T00:00:00,2024-12-28T00:00:00,0
13350,3603,Prospecting,2024-11-05T00:00:00,2024-11-13T00:00:00,8
13351,3603,Discovery,2024-11-13T00:00:00,2024-11-23T00:00:00,10
13352,3603,Qualification,2024-11-23T00:00:00,2024-12-04T00:00:00,11
13353,3603,Proposal,2024-12-04T00:00:00,2024-12-09T00:00:00,5
13354,3603,Negotiation,2024-12-09T00:00:00,2024-12-14T00:00:00,5
13355,3603,Closed Won,2024-12-14T00:00:00,2024-12-25T00:00:00,11
13356,3603,Closed Lost,2024-12-25T00:00:00,2024-12-25T00:00:00,0
13357,3604,Prospecting,2024-09-20T00:00:00,2024-09-27T00:00:00,7
13358,3604,Discovery,2024-09-27T00:00:00,2024-10-13T00:00:00,16
13359,3604,Qualification,2024-10-13T00:00:00,,
13360,3605,Prospecting,2024-04-03T00:00:00,2024-04-17T00:00:00,14
13361,3605,Discovery,2024-04-17T00:00:00,2024-05-01T00:00:00,14
13362,3605,Qualification,2024-05-01T00:00:00,2024-06-09T00:00:00,39
13363,3605,Proposal,2024-06-09T00:00:00,2024-06-20T00:00:00,11
13364,3605,Negotiation,2024-06-20T00:00:00,2024-07-02T00:00:00,12
13365,3605,Closed Won,2024-07-02T00:00:00,2024-07-16T00:00:00,14
13366,3605,Closed Lost,2024-07-16T00:00:00,2024-07-16T00:00:00,0
13367,3606,Prospecting,2023-11-18T00:00:00,2023-12-08T00:00:00,20
13368,3606,Discovery,2023-12-08T00:00:00,2024-01-02T00:00:00,25
13369,3606,Qualification,2024-01-02T00:00:00,2024-01-21T00:00:00,19
13370,3606,Proposal,2024-01-21T00:00:00,2024-02-03T00:00:00,13
13371,3606,Negotiation,2024-02-03T00:00:00,2024-02-29T00:00:00,26
13372,3606,Closed Won,2024-02-29T00:00:00,2024-03-17T00:00:00,17
13373,3606,Closed Lost,2024-03-17T00:00:00,2024-03-17T00:00:00,0
13374,3607,Prospecting,2023-10-05T00:00:00,2023-10-13T00:00:00,8
13375,3607,Discovery,2023-10-13T00:00:00,2023-10-29T00:00:00,16
13376,3607,Qualification,2023-10-29T00:00:00,,
13377,3608,Prospecting,2024-08-05T00:00:00,2024-08-10T00:00:00,5
13378,3608,Discovery,2024-08-10T00:00:00,2024-08-25T00:00:00,15
13379,3608,Qualification,2024-08-25T00:00:00,2024-08-31T00:00:00,6
13380,3608,Proposal,2024-08-31T00:00:00,2024-09-04T00:00:00,4
13381,3608,Negotiation,2024-09-04T00:00:00,2024-09-12T00:00:00,8
13382,3608,Closed Won,2024-09-12T00:00:00,2024-09-19T00:00:00,7
13383,3608,Closed Lost,2024-09-19T00:00:00,2024-09-19T00:00:00,0
13384,3609,Prospecting,2021-04-14T00:00:00,2021-05-19T00:00:00,35
13385,3609,Discovery,2021-05-19T00:00:00,2021-06-29T00:00:00,41
13386,3609,Qualification,2021-06-29T00:00:00,2021-08-14T00:00:00,46
13387,3609,Proposal,2021-08-14T00:00:00,2021-08-27T00:00:00,13
13388,3609,Negotiation,2021-08-27T00:00:00,2021-10-17T00:00:00,51
13389,3609,Closed Won,2021-10-17T00:00:00,2021-10-30T00:00:00,13
13390,3609,Closed Lost,2021-10-30T00:00:00,2021-10-30T00:00:00,0
13391,3610,Prospecting,2024-08-16T00:00:00,2024-08-20T00:00:00,4
13392,3610,Discovery,2024-08-20T00:00:00,,
13393,3611,Prospecting,2024-06-05T00:00:00,2024-06-14T00:00:00,9
13394,3611,Discovery,2024-06-14T00:00:00,2024-06-29T00:00:00,15
13395,3611,Qualification,2024-06-29T00:00:00,,
13396,3612,Prospecting,2024-09-14T00:00:00,2024-09-16T00:00:00,2
13397,3612,Discovery,2024-09-16T00:00:00,2024-09-19T00:00:00,3
13398,3612,Qualification,2024-09-19T00:00:00,2024-09-24T00:00:00,5
13399,3612,Proposal,2024-09-24T00:00:00,2024-09-27T00:00:00,3
13400,3612,Negotiation,2024-09-27T00:00:00,2024-10-04T00:00:00,7
13401,3612,Closed Won,2024-10-04T00:00:00,2024-10-05T00:00:00,1
13402,3612,Closed Lost,2024-10-05T00:00:00,2024-10-05T00:00:00,0
13403,3460,Prospecting,2022-04-01T00:00:00,2022-04-22T00:00:00,21
13404,3460,Discovery,2022-04-22T00:00:00,,
13405,3614,Prospecting,2022-07-11T00:00:00,,
13406,3615,Prospecting,2023-11-23T00:00:00,,
13407,3616,Prospecting,2021-11-25T00:00:00,2021-12-06T00:00:00,11
13408,3616,Discovery,2021-12-06T00:00:00,,
13409,3617,Prospecting,2023-07-20T00:00:00,2023-09-03T00:00:00,45
13410,3617,Discovery,2023-09-03T00:00:00,2023-10-08T00:00:00,35
13411,3617,Qualification,2023-10-08T00:00:00,2023-12-19T00:00:00,72
13412,3617,Proposal,2023-12-19T00:00:00,2024-01-01T00:00:00,13
13413,3617,Negotiation,2024-01-01T00:00:00,2024-02-19T00:00:00,49
13414,3617,Closed Won,2024-02-19T00:00:00,2024-03-25T00:00:00,35
13415,3617,Closed Lost,2024-03-25T00:00:00,2024-03-25T00:00:00,0
13416,3618,Prospecting,2023-10-12T00:00:00,2023-10-27T00:00:00,15
13417,3618,Discovery,2023-10-27T00:00:00,2023-11-04T00:00:00,8
13418,3618,Qualification,2023-11-04T00:00:00,2023-11-25T00:00:00,21
13419,3618,Proposal,2023-11-25T00:00:00,2023-12-03T00:00:00,8
13420,3618,Negotiation,2023-12-03T00:00:00,2023-12-28T00:00:00,25
13421,3618,Closed Won,2023-12-28T00:00:00,2024-01-09T00:00:00,12
13422,3618,Closed Lost,2024-01-09T00:00:00,2024-01-09T00:00:00,0
13423,3619,Prospecting,2023-07-13T00:00:00,2023-07-19T00:00:00,6
13424,3619,Discovery,2023-07-19T00:00:00,2023-07-30T00:00:00,11
13425,3619,Qualification,2023-07-30T00:00:00,,
13426,3620,Prospecting,2024-02-02T00:00:00,2024-02-09T00:00:00,7
13427,3620,Discovery,2024-02-09T00:00:00,2024-02-25T00:00:00,16
13428,3620,Qualification,2024-02-25T00:00:00,2024-03-12T00:00:00,16
13429,3620,Proposal,2024-03-12T00:00:00,2024-03-24T00:00:00,12
13430,3620,Negotiation,2024-03-24T00:00:00,,
13431,3621,Prospecting,2024-01-14T00:00:00,2024-02-02T00:00:00,19
13432,3621,Discovery,2024-02-02T00:00:00,2024-02-08T00:00:00,6
13433,3621,Qualification,2024-02-08T00:00:00,,
13434,3622,Prospecting,2024-06-13T00:00:00,2024-06-24T00:00:00,11
13435,3622,Discovery,2024-06-24T00:00:00,2024-07-15T00:00:00,21
13436,3622,Qualification,2024-07-15T00:00:00,,
13437,3623,Prospecting,2024-11-13T00:00:00,2024-11-16T00:00:00,3
13438,3623,Discovery,2024-11-16T00:00:00,2024-12-10T00:00:00,24
13439,3623,Qualification,2024-12-10T00:00:00,2024-12-28T00:00:00,18
13440,3623,Proposal,2024-12-28T00:00:00,,
13441,3624,Prospecting,2024-12-08T00:00:00,2024-12-22T00:00:00,14
13442,3624,Discovery,2024-12-22T00:00:00,2025-01-07T00:00:00,16
13443,3624,Qualification,2025-01-07T00:00:00,,
13444,3625,Prospecting,2022-07-27T00:00:00,2022-07-30T00:00:00,3
13445,3625,Discovery,2022-07-30T00:00:00,2022-08-16T00:00:00,17
13446,3625,Qualification,2022-08-16T00:00:00,2022-09-05T00:00:00,20
13447,3625,Proposal,2022-09-05T00:00:00,,
13448,3626,Prospecting,2022-11-22T00:00:00,2022-11-24T00:00:00,2
13449,3626,Discovery,2022-11-24T00:00:00,2022-11-28T00:00:00,4
13450,3626,Qualification,2022-11-28T00:00:00,2022-12-04T00:00:00,6
13451,3626,Proposal,2022-12-04T00:00:00,2022-12-05T00:00:00,1
13452,3626,Negotiation,2022-12-05T00:00:00,2022-12-10T00:00:00,5
13453,3626,Closed Won,2022-12-10T00:00:00,2022-12-11T00:00:00,1
13454,3626,Closed Lost,2022-12-11T00:00:00,2022-12-11T00:00:00,0
13455,3627,Prospecting,2024-08-04T00:00:00,,
13456,3628,Prospecting,2024-06-19T00:00:00,2024-06-27T00:00:00,8
13457,3628,Discovery,2024-06-27T00:00:00,,
13458,3629,Prospecting,2024-05-02T00:00:00,,
13459,3630,Prospecting,2023-07-31T00:00:00,2023-08-10T00:00:00,10
13460,3630,Discovery,2023-08-10T00:00:00,,
13461,3631,Prospecting,2023-06-08T00:00:00,2023-06-21T00:00:00,13
13462,3631,Discovery,2023-06-21T00:00:00,2023-07-16T00:00:00,25
13463,3631,Qualification,2023-07-16T00:00:00,2023-07-30T00:00:00,14
13464,3631,Proposal,2023-07-30T00:00:00,2023-08-06T00:00:00,7
13465,3631,Negotiation,2023-08-06T00:00:00,,
13466,3632,Prospecting,2024-12-06T00:00:00,,
13467,3633,Prospecting,2024-12-01T00:00:00,2024-12-12T00:00:00,11
13468,3633,Discovery,2024-12-12T00:00:00,2024-12-31T00:00:00,19
13469,3633,Qualification,2024-12-31T00:00:00,2025-01-08T00:00:00,8
13470,3633,Proposal,2025-01-08T00:00:00,,
13471,3634,Prospecting,2024-10-31T00:00:00,2024-11-08T00:00:00,8
13472,3634,Discovery,2024-11-08T00:00:00,2024-12-03T00:00:00,25
13473,3634,Qualification,2024-12-03T00:00:00,2024-12-12T00:00:00,9
13474,3634,Proposal,2024-12-12T00:00:00,2024-12-15T00:00:00,3
13475,3634,Negotiation,2024-12-15T00:00:00,,
13476,3635,Prospecting,2024-12-18T00:00:00,2024-12-25T00:00:00,7
13477,3635,Discovery,2024-12-25T00:00:00,2025-01-18T00:00:00,24
13478,3635,Qualification,2025-01-18T00:00:00,2025-01-31T00:00:00,13
13479,3635,Proposal,2025-01-31T00:00:00,,
13480,3636,Prospecting,2024-12-15T00:00:00,,
13481,3637,Prospecting,2023-12-09T00:00:00,2024-01-15T00:00:00,37
13482,3637,Discovery,2024-01-15T00:00:00,2024-02-27T00:00:00,43
13483,3637,Qualification,2024-02-27T00:00:00,2024-03-20T00:00:00,22
13484,3637,Proposal,2024-03-20T00:00:00,2024-04-22T00:00:00,33
13485,3637,Negotiation,2024-04-22T00:00:00,2024-05-25T00:00:00,33
13486,3637,Closed Won,2024-05-25T00:00:00,2024-06-12T00:00:00,18
13487,3637,Closed Lost,2024-06-12T00:00:00,2024-06-12T00:00:00,0
13488,3638,Prospecting,2024-03-11T00:00:00,2024-03-27T00:00:00,16
13489,3638,Discovery,2024-03-27T00:00:00,2024-05-16T00:00:00,50
13490,3638,Qualification,2024-05-16T00:00:00,2024-06-14T00:00:00,29
13491,3638,Proposal,2024-06-14T00:00:00,2024-06-21T00:00:00,7
13492,3638,Negotiation,2024-06-21T00:00:00,2024-08-04T00:00:00,44
13493,3638,Closed Won,2024-08-04T00:00:00,2024-08-04T00:00:00,0
13494,3639,Prospecting,2024-12-21T00:00:00,2025-01-01T00:00:00,11
13495,3639,Discovery,2025-01-01T00:00:00,2025-01-17T00:00:00,16
13496,3639,Qualification,2025-01-17T00:00:00,,
13497,3640,Prospecting,2024-10-23T00:00:00,2024-10-29T00:00:00,6
13498,3640,Discovery,2024-10-29T00:00:00,2024-11-12T00:00:00,14
13499,3640,Qualification,2024-11-12T00:00:00,2024-12-05T00:00:00,23
13500,3640,Proposal,2024-12-05T00:00:00,,
13501,3641,Prospecting,2024-09-30T00:00:00,2024-10-19T00:00:00,19
13502,3641,Discovery,2024-10-19T00:00:00,2024-10-27T00:00:00,8
13503,3641,Qualification,2024-10-27T00:00:00,2024-11-13T00:00:00,17
13504,3641,Proposal,2024-11-13T00:00:00,,
13505,3642,Prospecting,2023-04-11T00:00:00,2023-04-23T00:00:00,12
13506,3642,Discovery,2023-04-23T00:00:00,2023-05-15T00:00:00,22
13507,3642,Qualification,2023-05-15T00:00:00,2023-05-24T00:00:00,9
13508,3642,Proposal,2023-05-24T00:00:00,2023-06-06T00:00:00,13
13509,3642,Negotiation,2023-06-06T00:00:00,2023-07-14T00:00:00,38
13510,3642,Closed Won,2023-07-14T00:00:00,2023-07-31T00:00:00,17
13511,3642,Closed Lost,2023-07-31T00:00:00,2023-07-31T00:00:00,0
13512,3643,Prospecting,2023-08-04T00:00:00,,
13513,3644,Prospecting,2024-10-10T00:00:00,2024-10-22T00:00:00,12
13514,3644,Discovery,2024-10-22T00:00:00,,
13515,3645,Prospecting,2024-04-22T00:00:00,2024-05-04T00:00:00,12
13516,3645,Discovery,2024-05-04T00:00:00,2024-05-19T00:00:00,15
13517,3645,Qualification,2024-05-19T00:00:00,2024-06-04T00:00:00,16
13518,3645,Proposal,2024-06-04T00:00:00,,
13519,3646,Prospecting,2023-05-15T00:00:00,2023-05-28T00:00:00,13
13520,3646,Discovery,2023-05-28T00:00:00,2023-06-17T00:00:00,20
13521,3646,Qualification,2023-06-17T00:00:00,2023-06-30T00:00:00,13
13522,3646,Proposal,2023-06-30T00:00:00,2023-07-13T00:00:00,13
13523,3646,Negotiation,2023-07-13T00:00:00,2023-07-31T00:00:00,18
13524,3646,Closed Won,2023-07-31T00:00:00,2023-08-20T00:00:00,20
13525,3646,Closed Lost,2023-08-20T00:00:00,2023-08-20T00:00:00,0
13526,3647,Prospecting,2022-06-16T00:00:00,2022-07-03T00:00:00,17
13527,3647,Discovery,2022-07-03T00:00:00,,
13528,3648,Prospecting,2024-12-02T00:00:00,2024-12-14T00:00:00,12
13529,3648,Discovery,2024-12-14T00:00:00,,
13530,3649,Prospecting,2024-05-21T00:00:00,2024-07-05T00:00:00,45
13531,3649,Discovery,2024-07-05T00:00:00,2024-08-05T00:00:00,31
13532,3649,Qualification,2024-08-05T00:00:00,2024-09-09T00:00:00,35
13533,3649,Proposal,2024-09-09T00:00:00,2024-09-22T00:00:00,13
13534,3649,Negotiation,2024-09-22T00:00:00,2024-10-30T00:00:00,38
13535,3649,Closed Won,2024-10-30T00:00:00,2024-10-30T00:00:00,0
13536,3650,Prospecting,2024-12-04T00:00:00,2024-12-16T00:00:00,12
13537,3650,Discovery,2024-12-16T00:00:00,2025-01-05T00:00:00,20
13538,3650,Qualification,2025-01-05T00:00:00,2025-01-17T00:00:00,12
13539,3650,Proposal,2025-01-17T00:00:00,,
13540,3651,Prospecting,2024-06-20T00:00:00,,
13541,3652,Prospecting,2023-09-27T00:00:00,,
13542,3653,Prospecting,2023-08-10T00:00:00,,
13543,3654,Prospecting,2023-08-08T00:00:00,,
13544,3655,Prospecting,2023-04-23T00:00:00,2023-05-04T00:00:00,11
