contact_role_id,contact_id,opp_id,role,is_primary
5655,25,3691,Legal Reviewer,False
5656,520,3691,Economic Buyer,True
5657,501,3692,Champion,True
5658,636,3693,Legal Reviewer,False
5659,221,3694,Technical Evaluator,False
5660,399,3695,End User,False
5661,2685,3696,Executive Sponsor,True
5662,792,3696,Technical Evaluator,False
5663,1162,3697,Economic Buyer,True
5664,477,3697,Technical Evaluator,False
5665,2255,3698,End User,False
5666,2115,3698,Legal Reviewer,False
5667,1284,3698,Economic Buyer,True
5668,1266,3698,Blocker,False
5669,928,3699,Technical Evaluator,False
5670,2261,3700,Economic Buyer,True
5671,763,3700,Blocker,False
5672,2630,3701,Legal Reviewer,False
5673,1805,3701,Champion,True
5674,1013,3701,End User,False
5675,1551,3702,Economic Buyer,True
5676,2429,3702,Technical Evaluator,False
5677,1188,3703,Technical Evaluator,False
5678,1043,3703,Champion,True
5679,517,3704,Coach,False
5680,2876,3704,Technical Evaluator,False
5681,1423,3705,Champion,True
5682,595,3706,Champion,True
5683,2320,3707,Technical Evaluator,False
5684,1067,3708,Economic Buyer,True
5685,692,3709,End User,False
5686,2033,3710,Champion,True
5687,691,3711,Coach,False
5688,2097,3711,Economic Buyer,True
5689,2932,3711,Champion,True
5690,148,3712,Champion,True
5691,714,3712,Economic Buyer,True
5692,2991,3713,End User,False
5693,475,3713,Coach,False
5694,857,3713,Technical Evaluator,False
5695,399,3714,Champion,True
5696,1542,3714,Economic Buyer,True
5697,1591,3715,Champion,True
5698,30,3715,End User,False
5699,818,3715,Blocker,False
5700,1473,3717,End User,False
5701,703,3718,Legal Reviewer,False
5702,940,3718,Technical Evaluator,False
5703,52,3719,End User,False
5704,1526,3719,Economic Buyer,True
5705,2712,3720,End User,False
5706,2942,3721,Economic Buyer,True
5707,244,3722,Executive Sponsor,True
5708,2154,3722,End User,False
5709,2317,3723,Technical Evaluator,False
5710,1387,3723,Executive Sponsor,True
5711,95,3724,Economic Buyer,True
5712,1770,3725,End User,False
5713,2429,123,Coach,False
5714,1551,123,Champion,True
5715,1975,3727,Executive Sponsor,True
5716,670,3729,End User,False
5717,2672,3730,Champion,True
5718,625,3730,End User,False
5719,1025,3730,Executive Sponsor,True
5720,1707,3731,Technical Evaluator,False
5721,527,3732,Blocker,False
5722,816,3732,Champion,True
5723,1551,3733,Legal Reviewer,False
5724,2429,3733,Blocker,False
5725,2531,3735,Legal Reviewer,False
5726,2890,3736,End User,False
5727,1114,3737,Executive Sponsor,True
5728,2753,3738,Executive Sponsor,True
5729,180,3739,Technical Evaluator,False
5730,2208,3740,End User,False
5731,2369,768,End User,False
5732,1707,3742,Coach,False
5733,1742,3743,End User,False
5734,776,3743,Champion,True
5735,2864,3744,Legal Reviewer,False
5736,1469,3745,End User,False
5737,45,3746,Champion,True
5738,1770,3747,Economic Buyer,True
5739,2987,3748,Technical Evaluator,False
5740,255,3748,Economic Buyer,True
5741,923,3748,Champion,True
5742,2798,3749,Champion,True
5743,1075,3749,Coach,False
5744,2888,3749,Technical Evaluator,False
5745,1060,3749,Legal Reviewer,False
5746,2782,3750,End User,False
5747,2228,3751,Economic Buyer,True
5748,404,3752,Champion,True
5749,1340,3752,Technical Evaluator,False
5750,1175,3753,Technical Evaluator,False
5751,2598,3753,Economic Buyer,True
5752,2792,3754,End User,False
5753,1254,3754,Technical Evaluator,False
5754,474,3755,Champion,True
5755,2743,3755,Technical Evaluator,False
5756,807,3756,Technical Evaluator,False
5757,2257,3756,Economic Buyer,True
5758,2160,3757,Technical Evaluator,False
5759,362,3758,End User,False
5760,2002,3759,Champion,True
5761,2107,3760,Economic Buyer,True
5762,549,3761,Technical Evaluator,False
5763,379,3761,Executive Sponsor,True
5764,2800,3762,Executive Sponsor,True
5765,166,3763,Champion,True
5766,1552,3764,Technical Evaluator,False
5767,1392,3765,Legal Reviewer,False
5768,202,3766,Executive Sponsor,True
5769,2869,3767,Champion,True
5770,2536,3767,Economic Buyer,True
5771,1437,3767,Technical Evaluator,False
5772,3,3768,Champion,True
5773,2770,3768,Technical Evaluator,False
5774,1494,3768,Economic Buyer,True
5775,1331,3770,Coach,False
5776,378,3770,Executive Sponsor,True
5777,1208,3771,Champion,True
5778,2706,3772,Technical Evaluator,False
5779,651,3772,Economic Buyer,True
5780,1478,3772,Blocker,False
5781,1549,3772,Champion,True
5782,2623,3773,Coach,False
5783,306,3774,Champion,True
5784,274,3775,Technical Evaluator,False
5785,2531,3776,Technical Evaluator,False
5786,566,3777,End User,False
5787,606,3778,Champion,True
5788,848,3778,Technical Evaluator,False
5789,1663,3779,Technical Evaluator,False
5790,177,3779,Coach,False
5791,2880,3780,Champion,True
5792,2373,3781,Champion,True
5793,1490,3781,Legal Reviewer,False
5794,1819,3782,Champion,True
5795,1152,3782,End User,False
5796,94,3783,End User,False
5797,832,3783,Legal Reviewer,False
5798,1141,3783,Champion,True
5799,2133,3784,Coach,False
5800,1405,3785,Coach,False
5801,784,3785,End User,False
5802,2640,3785,Blocker,False
5803,24,3786,Technical Evaluator,False
5804,1181,3786,Coach,False
5805,2875,3787,Technical Evaluator,False
5806,1130,3788,Technical Evaluator,False
5807,1791,3788,Economic Buyer,True
5808,1777,3789,Technical Evaluator,False
5809,811,3789,Economic Buyer,True
5810,2142,3790,End User,False
5811,155,3790,Executive Sponsor,True
5812,1292,3791,Executive Sponsor,True
5813,2665,3792,Technical Evaluator,False
5814,2215,3793,End User,False
5815,933,3794,Champion,True
5816,2319,3794,Coach,False
5817,2365,3794,Technical Evaluator,False
5818,2292,3795,Technical Evaluator,False
5819,883,3796,End User,False
5820,91,3796,Champion,True
5821,2425,3797,End User,False
5822,2513,3797,Economic Buyer,True
5823,14,3798,Executive Sponsor,True
5824,2665,3799,Champion,True
5825,1240,3800,Technical Evaluator,False
5826,1984,3801,Champion,True
5827,2964,3801,Technical Evaluator,False
5828,2341,3802,Coach,False
5829,1214,3803,Coach,False
5830,222,3804,Technical Evaluator,False
5831,2612,3805,Technical Evaluator,False
5832,2745,3806,Economic Buyer,True
5833,1066,3807,Champion,True
5834,2483,3808,Technical Evaluator,False
5835,2029,3809,End User,False
5836,115,3809,Economic Buyer,True
5837,1038,3810,Champion,True
5838,1840,3811,Champion,True
5839,2645,3812,Blocker,False
5840,1588,3813,End User,False
5841,2709,3814,Champion,True
5842,196,3814,Technical Evaluator,False
5843,2411,3815,Technical Evaluator,False
5844,359,3815,Champion,True
5845,1586,3815,End User,False
5846,1389,3816,End User,False
5847,519,3816,Coach,False
5848,2909,3818,Technical Evaluator,False
5849,2700,3819,Executive Sponsor,True
5850,1617,3820,Champion,True
5851,883,3821,Champion,True
5852,2274,994,Legal Reviewer,False
5853,2815,3823,Coach,False
5854,2726,3824,Economic Buyer,True
5855,457,3824,Champion,True
5856,642,3825,Champion,True
5857,2275,3826,Economic Buyer,True
5858,315,3826,Technical Evaluator,False
5859,71,3827,Blocker,False
5860,2453,3828,Technical Evaluator,False
5861,1547,3829,Economic Buyer,True
5862,1713,3830,Economic Buyer,True
5863,1349,3831,Champion,True
5864,1947,3831,End User,False
5865,1670,3832,Technical Evaluator,False
5866,831,3834,Technical Evaluator,False
5867,608,3835,Technical Evaluator,False
5868,511,3835,Champion,True
5869,2083,3836,Economic Buyer,True
5870,2678,3836,Legal Reviewer,False
5871,2307,3837,Technical Evaluator,False
5872,385,3838,Executive Sponsor,True
5873,2651,3839,Economic Buyer,True
5874,1639,3839,Coach,False
5875,262,3840,Executive Sponsor,True
5876,1286,3841,Champion,True
5877,1054,3841,Coach,False
5878,1095,3842,Executive Sponsor,True
5879,2769,3843,Champion,True
5880,2141,3843,End User,False
5881,1423,3844,End User,False
5882,1020,3845,Champion,True
5883,2132,3846,Economic Buyer,True
5884,1047,3847,End User,False
5885,1674,3847,Executive Sponsor,True
5886,2758,3847,Champion,True
5887,1060,3848,Champion,True
5888,559,3849,Technical Evaluator,False
5889,1422,3849,Champion,True
5890,1454,3850,Technical Evaluator,False
5891,230,3850,Champion,True
5892,2407,3850,Executive Sponsor,True
5893,2411,3851,Champion,True
5894,1376,3852,Champion,True
5895,1742,3853,Champion,True
5896,1926,3854,Economic Buyer,True
5897,2360,3854,Executive Sponsor,True
5898,2848,3855,Coach,False
5899,825,3856,Champion,True
5900,1119,3857,Economic Buyer,True
5901,2495,3858,Champion,True
5902,2863,3859,Champion,True
5903,830,3860,End User,False
5904,637,3862,End User,False
5905,2051,3863,Economic Buyer,True
5906,1282,3864,End User,False
5907,2605,3865,Legal Reviewer,False
5908,992,3866,Champion,True
5909,2884,3866,Technical Evaluator,False
5910,544,3866,Executive Sponsor,True
5911,24,3867,Champion,True
5912,1205,3868,End User,False
5913,2167,3868,Champion,True
5914,1036,3868,Technical Evaluator,False
5915,1842,3869,Champion,True
5916,2298,3871,Champion,True
5917,1867,3871,Legal Reviewer,False
5918,890,3871,Technical Evaluator,False
5919,2501,3872,Blocker,False
5920,2047,3873,End User,False
5921,547,3873,Technical Evaluator,False
5922,2547,3875,Economic Buyer,True
5923,2071,3876,Champion,True
5924,1410,3877,Champion,True
5925,947,3877,End User,False
5926,2729,3877,Technical Evaluator,False
5927,2964,3878,Economic Buyer,True
5928,2070,3879,Champion,True
5929,1617,3879,Economic Buyer,True
5930,175,3880,End User,False
5931,2589,3880,Champion,True
5932,1547,3881,End User,False
5933,2534,3882,Economic Buyer,True
5934,1533,3882,Executive Sponsor,True
5935,2834,3883,Champion,True
5936,2112,3883,Technical Evaluator,False
5937,2147,3884,Champion,True
5938,311,3884,Economic Buyer,True
5939,575,3884,Technical Evaluator,False
5940,1515,3885,Executive Sponsor,True
5941,155,3886,Champion,True
5942,2119,3887,Economic Buyer,True
5943,2781,3888,Coach,False
5944,2972,3889,Coach,False
5945,2484,3890,End User,False
5946,1708,3891,Champion,True
5947,866,3891,Coach,False
5948,1028,3891,Technical Evaluator,False
5949,2373,3892,Executive Sponsor,True
5950,1490,3892,Legal Reviewer,False
5951,2466,3892,Champion,True
5952,2087,3893,Technical Evaluator,False
5953,966,3894,Economic Buyer,True
5954,2842,3895,Technical Evaluator,False
5955,137,3896,Champion,True
5956,2324,3897,Technical Evaluator,False
5957,953,3898,Economic Buyer,True
5958,287,3899,Champion,True
5959,2026,3900,Champion,True
5960,1184,3900,Blocker,False
5961,2698,3901,Champion,True
5962,2449,3902,Coach,False
5963,1533,3905,Technical Evaluator,False
5964,1772,3906,Economic Buyer,True
5965,1023,3907,Technical Evaluator,False
5966,1873,3908,Executive Sponsor,True
5967,718,3908,End User,False
5968,683,3909,Economic Buyer,True
5969,409,3910,Economic Buyer,True
5970,2510,3911,Coach,False
5971,1449,3912,Technical Evaluator,False
5972,560,3913,Coach,False
5973,2381,3913,Executive Sponsor,True
5974,2541,3914,Champion,True
5975,1458,3915,Champion,True
5976,351,3916,End User,False
5977,2977,3916,Executive Sponsor,True
5978,1020,3917,Economic Buyer,True
5979,1232,3918,Technical Evaluator,False
5980,961,3919,Legal Reviewer,False
5981,599,3919,Champion,True
5982,1109,3919,Economic Buyer,True
5983,108,3920,End User,False
5984,2731,3921,Champion,True
5985,555,3923,End User,False
5986,995,3923,Coach,False
5987,1851,3924,End User,False
5988,2240,3924,Technical Evaluator,False
5989,2003,3925,Technical Evaluator,False
5990,2093,3926,Champion,True
5991,723,3927,Champion,True
5992,2633,3928,Economic Buyer,True
5993,2245,3929,Executive Sponsor,True
5994,2298,3930,Blocker,False
5995,2588,3931,Legal Reviewer,False
5996,2539,3931,Champion,True
5997,2036,3932,Executive Sponsor,True
5998,226,3932,Economic Buyer,True
5999,166,3933,Champion,True
6000,1368,3934,Legal Reviewer,False
6001,1945,3935,End User,False
6002,2008,3936,Economic Buyer,True
6003,46,3937,Technical Evaluator,False
6004,556,3938,End User,False
6005,2586,3939,Technical Evaluator,False
6006,1512,3939,Champion,True
6007,336,3940,Champion,True
6008,252,3940,Economic Buyer,True
6009,715,3941,Technical Evaluator,False
6010,536,3942,Champion,True
6011,1688,3942,Coach,False
6012,121,3943,Executive Sponsor,True
6013,735,3943,Technical Evaluator,False
6014,2468,3943,Champion,True
6015,2819,3944,Champion,True
6016,2770,3945,End User,False
6017,2740,3946,Executive Sponsor,True
6018,185,3947,Economic Buyer,True
6019,482,3949,End User,False
6020,1383,3950,Champion,True
6021,581,3951,Economic Buyer,True
6022,2352,3952,Technical Evaluator,False
6023,2561,3953,Executive Sponsor,True
6024,2607,3953,Coach,False
6025,296,3954,Economic Buyer,True
6026,655,3955,Champion,True
6027,1703,3955,Economic Buyer,True
6028,2687,3956,End User,False
6029,790,3956,Executive Sponsor,True
6030,2264,3957,Coach,False
6031,622,3958,Economic Buyer,True
6032,2201,3958,Executive Sponsor,True
6033,2049,3959,Technical Evaluator,False
6034,622,3959,End User,False
6035,2520,3960,Technical Evaluator,False
6036,140,3961,Coach,False
6037,1796,3962,End User,False
6038,2500,3962,Champion,True
6039,2307,3963,Executive Sponsor,True
6040,2731,3964,Technical Evaluator,False
6041,845,3965,Technical Evaluator,False
6042,176,3965,Champion,True
6043,2113,3966,Technical Evaluator,False
6044,2805,3967,Coach,False
6045,1787,3967,End User,False
6046,1637,3967,Technical Evaluator,False
6047,655,3968,Legal Reviewer,False
6048,1626,3969,Champion,True
6049,1203,3969,Economic Buyer,True
6050,1181,3970,Coach,False
6051,24,3970,Legal Reviewer,False
6052,2846,3971,Champion,True
6053,2064,3972,Champion,True
6054,2753,3972,Legal Reviewer,False
6055,1749,3973,Technical Evaluator,False
6056,2212,3973,Executive Sponsor,True
6057,2237,3974,Blocker,False
6058,2284,3974,Champion,True
6059,1240,3975,Technical Evaluator,False
6060,1354,3976,Technical Evaluator,False
6061,324,3977,End User,False
6062,55,3978,End User,False
6063,15,3979,Coach,False
6064,2284,3980,Technical Evaluator,False
6065,2570,3980,Blocker,False
6066,157,3981,Champion,True
6067,438,3982,Blocker,False
6068,198,3983,Blocker,False
6069,1422,3984,Economic Buyer,True
6070,545,3985,Legal Reviewer,False
6071,1532,3986,Coach,False
6072,1576,3986,Economic Buyer,True
6073,920,3987,Blocker,False
6074,2463,3987,Champion,True
6075,2383,3987,End User,False
6076,133,3988,Technical Evaluator,False
6077,2929,3989,Blocker,False
6078,1103,3989,Champion,True
6079,1977,3990,Champion,True
6080,479,3990,Executive Sponsor,True
6081,2415,3991,Economic Buyer,True
6082,450,3992,Technical Evaluator,False
6083,2799,3992,Economic Buyer,True
6084,710,3993,Economic Buyer,True
6085,1821,3994,End User,False
6086,2579,3995,Champion,True
6087,630,3996,Champion,True
6088,267,3996,Legal Reviewer,False
6089,2419,3996,Blocker,False
6090,1562,3996,Technical Evaluator,False
6091,2194,3997,Executive Sponsor,True
6092,68,3998,Executive Sponsor,True
6093,1298,3999,Champion,True
6094,1233,4000,Executive Sponsor,True
6095,2306,4001,Technical Evaluator,False
6096,980,4001,End User,False
6097,553,4001,Executive Sponsor,True
6098,1154,4002,Technical Evaluator,False
6099,1007,4003,Executive Sponsor,True
6100,2890,4004,Economic Buyer,True
6101,1878,4005,Technical Evaluator,False
6102,2390,4006,End User,False
6103,2340,4007,Champion,True
6104,1307,4007,Coach,False
6105,1283,4008,Champion,True
6106,764,4008,Technical Evaluator,False
6107,1554,4009,Champion,True
6108,1094,4010,Technical Evaluator,False
6109,1523,4011,Legal Reviewer,False
6110,2726,4012,Executive Sponsor,True
6111,457,4012,Technical Evaluator,False
6112,849,4013,Champion,True
6113,1990,4013,Executive Sponsor,True
6114,1565,4013,Economic Buyer,True
6115,394,4014,Technical Evaluator,False
6116,1135,4014,Economic Buyer,True
6117,2577,4015,Coach,False
6118,1829,4015,Technical Evaluator,False
6119,482,4016,Coach,False
6120,175,4017,Technical Evaluator,False
6121,1566,4018,Economic Buyer,True
6122,2824,4019,Economic Buyer,True
6123,1630,4019,Executive Sponsor,True
6124,97,4020,Coach,False
6125,1474,4020,Legal Reviewer,False
6126,2076,4020,Executive Sponsor,True
6127,832,4021,Technical Evaluator,False
6128,1141,4021,Champion,True
6129,94,4021,Blocker,False
6130,2072,4022,End User,False
6131,2976,4022,Technical Evaluator,False
6132,1245,4023,End User,False
6133,848,4023,Champion,True
6134,606,4023,Blocker,False
6135,637,4024,Champion,True
6136,1509,4025,End User,False
6137,119,4026,Champion,True
6138,2489,4026,Technical Evaluator,False
6139,1721,4027,Champion,True
6140,1219,4027,Economic Buyer,True
6141,2194,4028,Technical Evaluator,False
6142,2035,4029,Technical Evaluator,False
6143,2586,4029,Champion,True
6144,2608,4030,Champion,True
6145,305,4030,Technical Evaluator,False
6146,1006,4031,Technical Evaluator,False
6147,986,4031,Blocker,False
6148,1009,4032,Blocker,False
6149,261,4033,Economic Buyer,True
6150,2282,4033,Champion,True
6151,482,4034,End User,False
6152,1887,4035,Coach,False
6153,667,4035,End User,False
6154,2378,4035,Blocker,False
6155,1966,4036,Technical Evaluator,False
6156,1471,4036,Champion,True
6157,386,4037,Coach,False
6158,266,4037,Champion,True
6159,647,4038,Blocker,False
6160,898,4038,Champion,True
6161,825,4039,Champion,True
6162,850,4039,Executive Sponsor,True
6163,2270,4040,Blocker,False
6164,2000,4040,Economic Buyer,True
6165,69,4040,Technical Evaluator,False
6166,683,4041,Economic Buyer,True
6167,2910,4042,Champion,True
6168,1444,4042,Coach,False
6169,1607,4043,Executive Sponsor,True
6170,1650,4044,Technical Evaluator,False
6171,221,4045,Champion,True
6172,393,4046,End User,False
6173,963,4046,Technical Evaluator,False
6174,962,4047,Coach,False
6175,2592,4048,Coach,False
6176,45,4048,Champion,True
6177,939,4049,Executive Sponsor,True
6178,2260,4050,Champion,True
6179,2521,4050,End User,False
6180,534,4051,Economic Buyer,True
6181,430,4051,Blocker,False
6182,1413,4051,Champion,True
6183,1011,4052,Technical Evaluator,False
6184,1022,4054,Champion,True
6185,1933,4054,End User,False
6186,1008,4055,Technical Evaluator,False
6187,542,4056,Executive Sponsor,True
6188,2955,4057,End User,False
6189,1950,4058,Economic Buyer,True
6190,791,4059,Champion,True
6191,51,4059,End User,False
6192,1383,4059,Economic Buyer,True
6193,2016,4060,End User,False
6194,2678,4061,Economic Buyer,True
6195,2083,4061,Champion,True
6196,225,4062,Blocker,False
6197,714,4063,End User,False
6198,1964,4064,Champion,True
6199,402,4064,Economic Buyer,True
6200,1965,4065,Champion,True
6201,1527,4065,End User,False
6202,1151,4066,Coach,False
6203,1858,4066,Technical Evaluator,False
6204,908,3461,Executive Sponsor,True
6205,1063,3461,Coach,False
6206,1975,3461,End User,False
6207,1383,4068,Blocker,False
6208,791,4068,Economic Buyer,True
6209,956,4069,Blocker,False
6210,2339,4071,End User,False
6211,1538,4072,Champion,True
6212,508,4073,Champion,True
6213,1807,4074,Champion,True
6214,626,4074,End User,False
6215,1434,4074,Blocker,False
6216,2942,4075,Technical Evaluator,False
6217,2754,4076,Coach,False
6218,2217,4077,End User,False
6219,240,4078,Technical Evaluator,False
6220,311,4078,Coach,False
6221,1282,4079,Economic Buyer,True
6222,1302,4080,Coach,False
6223,495,4080,Champion,True
6224,1743,4081,Economic Buyer,True
6225,587,4082,Technical Evaluator,False
6226,2773,4082,Champion,True
6227,2673,4082,Coach,False
6228,917,4083,Champion,True
6229,1251,4084,Champion,True
6230,454,4084,Economic Buyer,True
6231,2070,4085,Champion,True
6232,1617,4085,Technical Evaluator,False
6233,1886,4086,Economic Buyer,True
6234,442,4087,End User,False
6235,304,4088,End User,False
6236,2690,4089,Legal Reviewer,False
6237,1048,4089,End User,False
6238,554,4090,Technical Evaluator,False
6239,1722,4090,Coach,False
6240,2855,4091,Technical Evaluator,False
6241,353,4091,Executive Sponsor,True
6242,1480,265,Economic Buyer,True
6243,57,265,Legal Reviewer,False
6244,2122,4093,End User,False
6245,955,4093,Legal Reviewer,False
6246,645,4094,Economic Buyer,True
6247,1865,4094,End User,False
6248,1898,4095,Blocker,False
6249,2561,4096,Technical Evaluator,False
6250,2607,4096,Economic Buyer,True
6251,2746,4096,End User,False
6252,1837,4097,Technical Evaluator,False
6253,821,4097,End User,False
6254,2676,4097,Executive Sponsor,True
6255,1013,3339,Coach,False
6256,2630,3339,Champion,True
6257,1805,3339,Economic Buyer,True
6258,1719,4099,Coach,False
6259,2278,4099,Economic Buyer,True
6260,1780,4099,Champion,True
6261,2850,4100,Coach,False
6262,2688,4101,Blocker,False
6263,2409,4102,Coach,False
6264,1300,4103,Champion,True
6265,744,4104,Coach,False
6266,497,4105,Technical Evaluator,False
6267,674,4106,Executive Sponsor,True
6268,2321,4106,Economic Buyer,True
6269,2531,4107,Champion,True
6270,542,4108,Executive Sponsor,True
6271,1734,4109,Executive Sponsor,True
6272,2029,4110,Legal Reviewer,False
6273,1819,4111,End User,False
6274,1774,4112,Economic Buyer,True
6275,452,4112,Blocker,False
6276,2909,4112,Champion,True
6277,888,4113,Executive Sponsor,True
6278,1447,4114,Champion,True
6279,2025,4114,Blocker,False
6280,2537,4115,Champion,True
6281,1220,4116,Economic Buyer,True
6282,422,4116,Champion,True
6283,514,4117,End User,False
6284,200,4118,Champion,True
6285,1625,4119,Champion,True
6286,2232,4120,Technical Evaluator,False
6287,971,4121,End User,False
6288,1971,4122,Technical Evaluator,False
6289,759,4122,Champion,True
6290,1229,4123,Champion,True
6291,1641,4123,Economic Buyer,True
6292,2753,4124,Executive Sponsor,True
6293,1939,4125,Economic Buyer,True
6294,1276,4126,Blocker,False
6295,1848,4126,Technical Evaluator,False
6296,2106,4127,Technical Evaluator,False
6297,2895,4128,Champion,True
6298,2251,4128,Economic Buyer,True
6299,2013,4129,Champion,True
6300,2085,4129,Technical Evaluator,False
6301,828,4130,End User,False
6302,1899,4130,Technical Evaluator,False
6303,1643,4132,Economic Buyer,True
6304,2467,4132,Legal Reviewer,False
6305,2100,4132,Technical Evaluator,False
6306,2740,4133,Economic Buyer,True
6307,2693,4133,End User,False
6308,2576,3444,Coach,False
6309,2981,3444,Technical Evaluator,False
6310,150,4135,Blocker,False
6311,444,4136,Champion,True
6312,623,4137,Technical Evaluator,False
6313,430,1078,Technical Evaluator,False
6314,534,1078,Economic Buyer,True
6315,1413,1078,Executive Sponsor,True
6316,1638,4140,Economic Buyer,True
6317,2830,4141,Champion,True
6318,612,4141,End User,False
6319,1325,4141,Legal Reviewer,False
6320,176,4142,Technical Evaluator,False
6321,845,4142,End User,False
6322,642,4143,Economic Buyer,True
6323,1139,4144,Executive Sponsor,True
6324,997,4145,Technical Evaluator,False
6325,2554,4146,Legal Reviewer,False
6326,2283,4147,Economic Buyer,True
6327,2034,4149,Economic Buyer,True
6328,228,4150,Legal Reviewer,False
6329,1566,4150,Economic Buyer,True
6330,1434,4151,Champion,True
6331,1278,4151,Executive Sponsor,True
6332,1379,4152,Economic Buyer,True
6333,867,4152,Technical Evaluator,False
6334,2547,4153,Coach,False
6335,2863,4154,Economic Buyer,True
6336,2609,4154,Executive Sponsor,True
6337,49,4154,Technical Evaluator,False
6338,1944,4155,Champion,True
6339,2307,4156,Technical Evaluator,False
6340,1003,4157,End User,False
6341,547,4158,Coach,False
6342,2172,4159,Technical Evaluator,False
6343,2824,4160,Technical Evaluator,False
6344,719,4161,Blocker,False
6345,548,4162,Executive Sponsor,True
6346,1710,4162,End User,False
6347,748,4163,Executive Sponsor,True
6348,1588,4164,Economic Buyer,True
6349,1232,4165,Economic Buyer,True
6350,2783,4166,Champion,True
6351,765,4167,Technical Evaluator,False
6352,2999,4167,Economic Buyer,True
6353,74,4168,Executive Sponsor,True
6354,1630,4169,Technical Evaluator,False
6355,997,4170,Economic Buyer,True
6356,1118,4171,Champion,True
6357,694,4171,Coach,False
6358,2399,4172,Coach,False
6359,747,4173,Economic Buyer,True
6360,2661,4174,Economic Buyer,True
6361,2931,4174,Technical Evaluator,False
6362,75,4174,End User,False
6363,1770,4175,Technical Evaluator,False
6364,359,4176,End User,False
6365,2002,4177,Economic Buyer,True
6366,389,4178,Champion,True
6367,2614,4179,Technical Evaluator,False
6368,163,4179,End User,False
6369,264,4180,End User,False
6370,2613,4181,End User,False
6371,145,4182,Economic Buyer,True
6372,1542,4183,Legal Reviewer,False
6373,399,4183,Champion,True
6374,357,4184,Technical Evaluator,False
6375,751,4184,Economic Buyer,True
6376,1750,4184,Champion,True
6377,1568,4185,End User,False
6378,643,4185,Executive Sponsor,True
6379,2319,4186,Executive Sponsor,True
6380,2502,4187,Champion,True
6381,836,4188,Coach,False
6382,1716,4188,Economic Buyer,True
6383,1122,4190,Champion,True
6384,1059,4190,End User,False
6385,127,4191,Blocker,False
6386,1606,4191,Champion,True
6387,1481,4192,Blocker,False
6388,388,4192,End User,False
6389,2606,4193,Legal Reviewer,False
6390,2390,4193,Champion,True
6391,2777,4194,Champion,True
6392,2218,4195,Technical Evaluator,False
6393,772,4196,End User,False
6394,1149,4196,Champion,True
6395,395,4197,Champion,True
6396,1582,4197,End User,False
6397,1165,4198,Champion,True
6398,2650,4198,Legal Reviewer,False
6399,974,4198,Coach,False
6400,184,4199,End User,False
6401,1218,4199,Economic Buyer,True
6402,1696,4199,Technical Evaluator,False
6403,1139,4200,End User,False
6404,1330,4200,Economic Buyer,True
6405,1525,4201,Technical Evaluator,False
6406,2089,4202,Coach,False
6407,108,4203,Economic Buyer,True
6408,2357,4204,Technical Evaluator,False
6409,2045,4204,End User,False
6410,2326,4205,Champion,True
6411,1470,4206,Technical Evaluator,False
6412,469,4206,Economic Buyer,True
6413,351,4207,Blocker,False
6414,1444,4208,Blocker,False
6415,2947,4209,End User,False
6416,1217,4210,Executive Sponsor,True
6417,2158,4211,Champion,True
6418,710,4211,Executive Sponsor,True
6419,1218,571,End User,False
6420,1394,4213,Coach,False
6421,798,4213,End User,False
6422,2074,4214,Economic Buyer,True
6423,183,4214,Technical Evaluator,False
6424,2349,4215,Legal Reviewer,False
6425,2388,4215,Blocker,False
6426,2084,4216,Economic Buyer,True
6427,211,4216,Champion,True
6428,2887,4217,Legal Reviewer,False
6429,153,4217,Executive Sponsor,True
6430,1879,4218,Champion,True
6431,1111,4218,Blocker,False
6432,1258,4219,Technical Evaluator,False
6433,2285,4219,Economic Buyer,True
6434,463,4220,Economic Buyer,True
6435,1976,4221,Technical Evaluator,False
6436,2509,4222,Executive Sponsor,True
6437,888,4223,Economic Buyer,True
6438,2610,4224,Champion,True
6439,492,4224,Executive Sponsor,True
6440,10,4225,End User,False
6441,2435,4225,Champion,True
6442,2430,4226,Technical Evaluator,False
6443,1859,4227,Blocker,False
6444,1973,4227,Legal Reviewer,False
6445,1048,4228,Technical Evaluator,False
6446,2573,4228,Blocker,False
6447,2690,4228,Legal Reviewer,False
6448,2053,4229,Coach,False
6449,661,4230,Champion,True
6450,1677,4230,Coach,False
6451,1323,4231,Technical Evaluator,False
6452,1741,4231,Champion,True
6453,1192,4232,Economic Buyer,True
6454,1503,4232,Technical Evaluator,False
6455,2414,4232,Champion,True
6456,2461,4233,Executive Sponsor,True
6457,319,4234,Economic Buyer,True
6458,1226,4235,Champion,True
6459,101,4235,Technical Evaluator,False
6460,2128,4235,Blocker,False
6461,1613,4236,End User,False
6462,215,4236,Technical Evaluator,False
6463,2251,4237,Economic Buyer,True
6464,2895,4237,Coach,False
6465,495,4238,Coach,False
6466,2680,4239,Blocker,False
6467,1127,4239,Technical Evaluator,False
6468,103,4241,Economic Buyer,True
6469,2107,4242,Champion,True
6470,2676,4243,End User,False
6471,1345,4243,Coach,False
6472,72,4243,Blocker,False
6473,58,4244,Technical Evaluator,False
6474,456,4244,Champion,True
6475,1368,4245,Coach,False
6476,620,4245,Champion,True
6477,1413,4246,End User,False
6478,302,4247,Champion,True
6479,1043,4247,Economic Buyer,True
6480,1188,4247,Technical Evaluator,False
6481,1574,4248,Technical Evaluator,False
6482,2965,4248,Coach,False
