opp_id,account_id,owner_id,name,stage,amount,close_date,created_date,lead_source,forecast_category,is_won,is_closed,competitor,loss_reason,days_in_stage,next_step,opportunity_type,created_at
4412,705,12,Atlas Services - New Business,Qualification,173543,2022-07-18,2022-04-24,Event,Best Case,False,False,,,35,Executive alignment,New Business,2022-04-24T00:00:00
4413,586,3,Catalyst Services - Initial License,Closed Lost,25292,2024-11-18,2024-08-19,Outbound - AE,Omitted,False,True,,No Decision,41,,New Business,2024-08-19T00:00:00
4414,793,12,Zenith Holdings - Upsell,Closed Won,16374,2024-04-11,2023-09-28,Inbound - Content,Closed,True,True,,,19,,Expansion,2023-09-28T00:00:00
4415,348,9,Quantum Inc - Initial License,Discovery,46548,2025-08-08,2024-12-12,Inbound - Content,Pipeline,False,False,CompetitorB,,62,Send proposal,New Business,2024-12-12T00:00:00
4416,949,10,Quantum Holdings - New Business,Qualification,190671,2023-03-04,2022-07-29,Event,Best Case,False,False,CompetitorA,,61,Executive alignment,New Business,2022-07-29T00:00:00
4417,376,1,Nexus Services - New Business,Closed Lost,52965,2024-12-31,2024-12-08,Product-Led,Omitted,False,True,,Feature Gap,13,,New Business,2024-12-08T00:00:00
4418,717,16,Nexus Inc - New Business,Prospecting,26674,2025-05-29,2024-11-16,Outbound - SDR,Pipeline,False,False,,,12,Executive alignment,New Business,2024-11-16T00:00:00
4419,364,4,Catalyst Digital - Platform Deal,Qualification,11792,2025-05-19,2024-09-08,Event,Best Case,False,False,CompetitorB,,57,POC setup,New Business,2024-09-08T00:00:00
4420,448,5,Acme Corp - Platform Deal,Prospecting,49618,2025-01-27,2024-12-19,Inbound - Content,Pipeline,False,False,CompetitorC,,5,Contract signing,New Business,2024-12-19T00:00:00
4421,400,4,Vanguard Inc - New Business,Proposal,41564,2025-01-01,2024-05-19,Inbound - Content,Best Case,False,False,CompetitorE,,13,Technical review,New Business,2024-05-19T00:00:00
4422,872,16,Summit Holdings - New Business,Prospecting,,2025-01-27,2024-12-16,Inbound - Web,Pipeline,False,False,Open Source Alternative,,63,,New Business,2024-12-16T00:00:00
4423,285,8,Pacific Holdings - Platform Deal,Closed Lost,,2024-06-26,2024-01-09,Inbound - Content,Omitted,False,True,CompetitorA,Price,44,,New Business,2024-01-09T00:00:00
4424,762,7,Pinnacle Enterprises - New Business,Prospecting,46700,2021-09-12,2021-07-03,Outbound - AE,Pipeline,False,False,CompetitorB,,37,Contract signing,New Business,2021-07-03T00:00:00
4425,564,16,Atlas Software - Platform Deal,Closed Lost,29053,2024-12-31,2024-12-09,Outbound - SDR,Omitted,False,True,CompetitorA,Competitor,57,,New Business,2024-12-09T00:00:00
4426,688,16,Vertex Technologies - Initial License,Prospecting,210758,2024-11-26,2024-07-12,Webinar,Pipeline,False,False,,,53,Technical review,New Business,2024-07-12T00:00:00
2252,675,9,Pacific Platforms - Initial License,Closed Lost,34888,2024-09-20,2024-06-13,Event,Omitted,False,True,CompetitorB,Lost to Status Quo,35,,New Business,2024-06-13T00:00:00
4428,456,12,Horizon Labs - Initial License,Proposal,33940,2023-07-16,2022-11-21,Event,Best Case,False,False,,,21,Reference call,New Business,2022-11-21T00:00:00
4429,521,15,Vertex Dynamics - Contract Renewal,Closed Lost,11966,2024-12-31,2024-11-10,Webinar,Omitted,False,True,,Price,43,,Renewal,2024-11-10T00:00:00
4430,322,11,Nexus Technologies - Initial License,Qualification,42783,2025-03-24,2024-07-02,Partner Referral,Best Case,False,False,CompetitorC,,43,Executive alignment,New Business,2024-07-02T00:00:00
4431,440,15,Fusion Systems - Initial License,Qualification,22047,2023-04-01,2023-02-17,Webinar,Best Case,False,False,CompetitorA,,38,Reference call,New Business,2023-02-17T00:00:00
4432,144,7,Pinnacle Enterprises - Platform Deal,Closed Lost,36939,2024-07-31,2024-06-09,Partner Referral,Omitted,False,True,CompetitorC,Budget Cut,4,,New Business,2024-06-09T00:00:00
4433,144,7,Pinnacle Enterprises - Initial License,Prospecting,7094,2025-03-16,2024-11-23,Outbound - SDR,Pipeline,False,False,,,37,Technical review,New Business,2024-11-23T00:00:00
4434,399,2,Apex Inc - New Business,Prospecting,9138,2022-01-12,2021-11-04,Outbound - AE,Pipeline,False,False,CompetitorD,,24,Reference call,New Business,2021-11-04T00:00:00
4435,617,12,Zenith Enterprises - New Business,Proposal,26213,2024-08-21,2024-07-14,Outbound - AE,Best Case,False,False,,,8,,New Business,2024-07-14T00:00:00
4436,798,7,Synergy Solutions - New Business,Closed Won,67721,2024-12-23,2024-10-19,Outbound - AE,Closed,True,True,CompetitorD,,3,,New Business,2024-10-19T00:00:00
4437,342,6,Optima Dynamics - Platform Deal,Closed Lost,25332,2024-08-09,2024-03-16,Outbound - AE,Omitted,False,True,CompetitorB,Competitor,40,,New Business,2024-03-16T00:00:00
4438,562,14,Zenith Partners - Renewal,Closed Won,499477,2024-12-31,2024-11-08,Event,Closed,True,True,Open Source Alternative,,19,,Renewal,2024-11-08T00:00:00
4439,808,13,Nexus Group - Initial License,Qualification,77888,2022-03-14,2021-11-22,Event,Best Case,False,False,CompetitorC,,54,Send proposal,New Business,2021-11-22T00:00:00
4440,28,16,Zenith Solutions - Initial License,Qualification,171586,2025-01-25,2024-12-20,Webinar,Best Case,False,False,CompetitorD,,34,,New Business,2024-12-20T00:00:00
4441,449,2,Summit Group - Initial License,Proposal,39636,2024-07-23,2024-07-29,Webinar,Best Case,False,False,,,11,Legal review,New Business,2024-07-29T00:00:00
4442,886,12,Atlas Inc - Initial License,Closed Lost,34445,2024-10-29,2024-10-13,Inbound - Web,Omitted,False,True,CompetitorA,Lost to Status Quo,3,,New Business,2024-10-13T00:00:00
4443,183,15,Nexus Inc - New Business,Discovery,39693,2025-03-09,2024-09-14,Partner Referral,Pipeline,False,False,CompetitorA,,32,Contract signing,New Business,2024-09-14T00:00:00
4444,421,5,Pinnacle Digital - New Business,Discovery,5680,2025-04-15,2024-11-16,Webinar,Pipeline,False,False,Open Source Alternative,,54,Executive alignment,New Business,2024-11-16T00:00:00
4445,271,12,Apex Holdings - New Business,Proposal,37990,2023-12-21,2023-10-17,Webinar,Best Case,False,False,CompetitorE,,19,Technical review,New Business,2023-10-17T00:00:00
4446,377,12,Global Inc - Platform Deal,Proposal,274851,2021-10-24,2021-03-31,Outbound - SDR,Best Case,False,False,CompetitorA,,12,POC setup,New Business,2021-03-31T00:00:00
4447,159,6,Horizon Analytics - Contract Renewal,Discovery,34226,2023-06-10,2023-01-12,Outbound - AE,Pipeline,False,False,CompetitorB,,43,POC setup,Renewal,2023-01-12T00:00:00
4448,34,16,Nova Networks - Additional Seats,Proposal,49704,2024-06-12,2024-01-23,Outbound - SDR,Best Case,False,False,CompetitorE,,26,Legal review,Expansion,2024-01-23T00:00:00
4449,128,2,Catalyst Digital - Initial License,Closed Lost,42330,2023-04-22,2023-02-06,Outbound - AE,Omitted,False,True,CompetitorA,Budget Cut,39,,New Business,2023-02-06T00:00:00
4450,705,5,Atlas Services - New Business,Qualification,161153,2025-03-06,2024-12-13,Partner Referral,Best Case,False,False,,,47,Send proposal,New Business,2024-12-13T00:00:00
4451,87,13,Atlas Solutions - Platform Deal,Proposal,27392,2022-12-25,2022-07-08,Outbound - AE,Best Case,False,False,CompetitorC,,56,,New Business,2022-07-08T00:00:00
4452,206,10,Nexus Platforms - New Business,Closed Lost,193930,2023-06-28,2023-05-24,Inbound - Content,Omitted,False,True,CompetitorB,Feature Gap,15,,New Business,2023-05-24T00:00:00
1946,999,16,Elevate Corp - Platform Deal,Qualification,773895,2025-01-18,2024-11-10,Product-Led,Best Case,False,False,CompetitorA,,49,Reference call,New Business,2024-11-10T00:00:00
4454,982,15,Vertex Group - Initial License,Closed Lost,12874,2024-12-31,2024-11-24,Event,Omitted,False,True,CompetitorA,Lost to Status Quo,29,,New Business,2024-11-24T00:00:00
4455,549,6,Quantum Holdings - Initial License,Negotiation,8615,2024-03-30,2023-11-01,Product-Led,Commit,False,False,Open Source Alternative,,20,Contract signing,New Business,2023-11-01T00:00:00
4456,505,15,Vertex Partners - New Business,Closed Lost,40071,2024-12-31,2024-11-15,Event,Omitted,False,True,CompetitorC,Budget Cut,35,,New Business,2024-11-15T00:00:00
4457,779,6,Catalyst Analytics - Platform Deal,Qualification,441118,2023-01-14,2022-10-26,Event,Best Case,False,False,Open Source Alternative,,58,Reference call,New Business,2022-10-26T00:00:00
4458,91,5,Apex Enterprises - New Business,Closed Lost,397078,2024-12-31,2024-12-22,,Omitted,False,True,,Timing,58,,New Business,2024-12-22T00:00:00
4459,481,5,Zenith Group - New Business,Prospecting,40298,2024-07-28,2024-03-13,Event,Pipeline,False,False,CompetitorA,,16,POC setup,New Business,2024-03-13T00:00:00
4460,410,14,Pacific Dynamics - New Business,Qualification,174537,2024-11-28,2024-10-06,Product-Led,Best Case,False,False,CompetitorB,,32,Schedule demo,New Business,2024-10-06T00:00:00
4461,409,9,Acme Platforms - Initial License,Prospecting,50346,2024-11-07,2024-07-30,Inbound - Web,Pipeline,False,False,CompetitorD,,41,Contract signing,New Business,2024-07-30T00:00:00
4462,258,7,Elevate Digital - New Business,Prospecting,179328,2024-02-13,2023-08-02,,Pipeline,False,False,Open Source Alternative,,54,Legal review,New Business,2023-08-02T00:00:00
4463,900,13,Horizon Networks - Initial License,Prospecting,10584,2025-01-20,2024-10-06,Event,Pipeline,False,False,CompetitorA,,14,Contract signing,New Business,2024-10-06T00:00:00
4464,477,12,Pinnacle Digital - New Business,Closed Lost,843707,2024-12-16,2024-07-15,Webinar,Omitted,False,True,CompetitorB,Timing,32,,New Business,2024-07-15T00:00:00
4465,673,3,Optima Networks - Platform Deal,Qualification,195483,2022-05-13,2022-03-16,Webinar,Best Case,False,False,,,7,Schedule demo,New Business,2022-03-16T00:00:00
4466,973,4,Zenith Labs - Initial License,Proposal,33288,2022-02-25,2021-08-04,,Best Case,False,False,CompetitorC,,25,Legal review,New Business,2021-08-04T00:00:00
4467,661,9,Velocity Systems - New Business,Qualification,124125,2021-11-18,2021-06-30,Webinar,Best Case,False,False,,,44,Legal review,New Business,2021-06-30T00:00:00
4468,747,10,Elevate Services - Initial License,Proposal,29382,2024-09-20,2024-05-04,Webinar,Best Case,False,False,CompetitorE,,41,Technical review,New Business,2024-05-04T00:00:00
4469,292,16,Summit Networks - Additional Seats,Proposal,18864,2024-02-10,2023-09-11,Webinar,Best Case,False,False,,,19,Send proposal,Expansion,2023-09-11T00:00:00
4470,28,16,Zenith Solutions - Initial License,Negotiation,30898,2025-02-22,2024-12-24,Inbound - Web,Commit,False,False,CompetitorA,,39,Contract signing,New Business,2024-12-24T00:00:00
4471,627,10,Pinnacle Software - Platform Deal,Qualification,21861,2025-04-26,2024-09-03,Webinar,Best Case,False,False,Open Source Alternative,,45,Legal review,New Business,2024-09-03T00:00:00
4472,948,5,Quantum Corp - Platform Deal,Qualification,5535,2025-08-18,2024-12-09,Outbound - AE,Best Case,False,False,CompetitorA,,23,Technical review,New Business,2024-12-09T00:00:00
1829,59,15,Atlas Labs - Initial License,Proposal,35464,2025-02-13,2024-10-02,Outbound - AE,Best Case,False,False,,,21,Contract signing,New Business,2024-10-02T00:00:00
4474,667,7,Vertex Analytics - New Business,Prospecting,8388,2025-05-30,2024-12-08,Outbound - SDR,Pipeline,False,False,CompetitorB,,37,,New Business,2024-12-08T00:00:00
4475,547,14,Optima Platforms - Initial License,Prospecting,45349,2022-03-15,2021-11-11,Inbound - Content,Pipeline,False,False,CompetitorB,,21,Contract signing,New Business,2021-11-11T00:00:00
4476,376,9,Nexus Services - New Business,Prospecting,137220,2025-07-15,2024-11-11,Inbound - Content,Pipeline,False,False,CompetitorA,,63,,New Business,2024-11-11T00:00:00
4477,647,16,Quantum Corp - Platform Deal,Closed Lost,178512,2024-09-10,2024-03-01,Partner Referral,Omitted,False,True,CompetitorD,Competitor,31,,New Business,2024-03-01T00:00:00
4478,977,8,Fusion Digital - Platform Deal,Closed Lost,465733,2024-09-13,2024-07-21,Product-Led,Omitted,False,True,CompetitorB,Budget Cut,44,,New Business,2024-07-21T00:00:00
4479,142,15,Velocity Enterprises - New Business,Qualification,36715,2025-08-02,2024-12-06,Webinar,Best Case,False,False,CompetitorB,,40,Send proposal,New Business,2024-12-06T00:00:00
4480,244,4,Horizon Software - Platform Deal,Proposal,121980,2023-05-19,2022-10-20,Product-Led,Best Case,False,False,CompetitorB,,12,Legal review,New Business,2022-10-20T00:00:00
4481,159,7,Horizon Analytics - New Business,Discovery,45406,2021-02-04,2020-11-21,Outbound - SDR,Pipeline,False,False,,,48,Schedule demo,New Business,2020-11-21T00:00:00
4482,813,15,Pinnacle Group - New Business,Discovery,52184,2024-12-07,2024-10-05,Inbound - Web,Pipeline,False,False,CompetitorD,,44,Contract signing,New Business,2024-10-05T00:00:00
4483,145,9,Nova Software - Upsell,Discovery,28177,2024-04-14,2024-01-23,Partner Referral,Pipeline,False,False,CompetitorB,,31,Send proposal,Expansion,2024-01-23T00:00:00
4484,859,10,Pacific Analytics - Platform Deal,Prospecting,38599,2023-02-26,2022-12-11,Event,Pipeline,False,False,CompetitorD,,43,Schedule demo,New Business,2022-12-11T00:00:00
4485,655,10,Zenith Analytics - Platform Deal,Negotiation,163882,2024-12-25,2024-11-19,Webinar,Commit,False,False,CompetitorA,,42,Schedule demo,New Business,2024-11-19T00:00:00
4486,988,5,Apex Enterprises - New Business,Qualification,34620,2025-08-17,2024-11-23,Partner Referral,Best Case,False,False,Open Source Alternative,,47,Technical review,New Business,2024-11-23T00:00:00
4487,175,7,Fusion Analytics - Platform Deal,Qualification,186670,2024-09-21,2024-07-03,Inbound - Web,Best Case,False,False,CompetitorE,,13,,New Business,2024-07-03T00:00:00
4488,980,13,Summit Technologies - Expansion,Proposal,7684,2022-08-22,2022-05-03,Inbound - Web,Best Case,False,False,CompetitorA,,44,POC setup,Expansion,2022-05-03T00:00:00
4489,769,4,Summit Labs - Initial License,Proposal,117581,2025-04-18,2024-11-25,Outbound - SDR,Best Case,False,False,,,36,Contract signing,New Business,2024-11-25T00:00:00
4490,710,16,Pinnacle Labs - Platform Deal,Closed Lost,35444,2024-12-31,2024-09-07,Partner Referral,Omitted,False,True,,Champion Left,15,,New Business,2024-09-07T00:00:00
4491,832,8,Optima Digital - Initial License,Prospecting,14098,2024-12-23,2024-09-11,Inbound - Web,Pipeline,False,False,CompetitorB,,48,Send proposal,New Business,2024-09-11T00:00:00
4492,207,16,Atlas Technologies - New Business,Closed Won,38686,2024-12-31,2024-09-07,Event,Closed,True,True,CompetitorE,,51,,New Business,2024-09-07T00:00:00
4493,147,7,Apex Software - New Business,Proposal,99883,2025-05-08,2024-11-03,Product-Led,Best Case,False,False,,,54,Reference call,New Business,2024-11-03T00:00:00
4494,675,9,Pacific Platforms - New Business,Discovery,30619,2021-08-24,2021-03-01,Outbound - AE,Pipeline,False,False,CompetitorD,,69,POC setup,New Business,2021-03-01T00:00:00
4495,786,1,Catalyst Corp - Initial License,Qualification,172691,2023-07-18,2022-12-04,Outbound - SDR,Best Case,False,False,,,29,Schedule demo,New Business,2022-12-04T00:00:00
4496,178,12,Quantum Group - Platform Deal,Proposal,119301,2024-11-15,2024-07-10,Outbound - SDR,Best Case,False,False,CompetitorC,,43,Technical review,New Business,2024-07-10T00:00:00
4497,522,8,Nexus Platforms - Platform Deal,Closed Won,157129,2024-09-29,2024-06-22,Inbound - Web,Closed,True,True,,,41,,New Business,2024-06-22T00:00:00
4498,773,5,Fusion Partners - Initial License,Proposal,,2025-01-23,2024-11-08,Inbound - Web,Best Case,False,False,CompetitorD,,3,Reference call,New Business,2024-11-08T00:00:00
4499,906,3,Vertex Enterprises - Initial License,Discovery,83251,2024-06-23,2023-10-10,Outbound - AE,Pipeline,False,False,CompetitorA,,35,,New Business,2023-10-10T00:00:00
4500,713,10,Quantum Group - Platform Deal,Closed Lost,106940,2023-03-18,2022-07-06,Event,Omitted,False,True,,Competitor,49,,New Business,2022-07-06T00:00:00
4501,581,14,Quantum Enterprises - New Business,Closed Won,54836,2024-12-31,2024-12-06,,Closed,True,True,CompetitorA,,54,,New Business,2024-12-06T00:00:00
4502,81,11,Velocity Dynamics - New Business,Prospecting,42342,2025-03-16,2024-09-28,Partner Referral,Pipeline,False,False,,,2,,New Business,2024-09-28T00:00:00
4503,698,14,Summit Services - Platform Deal,Prospecting,445509,2024-09-28,2024-08-03,Webinar,Pipeline,False,False,CompetitorA,,26,,New Business,2024-08-03T00:00:00
4504,330,15,Synergy Analytics - Initial License,Prospecting,21597,2025-09-11,2024-12-28,Product-Led,Pipeline,False,False,,,52,,New Business,2024-12-28T00:00:00
4505,302,5,Catalyst Partners - Initial License,Discovery,28849,2023-01-16,2022-11-14,Webinar,Pipeline,False,False,,,32,,New Business,2022-11-14T00:00:00
4506,167,7,Vanguard Software - New Business,Closed Lost,30781,2024-10-04,2024-06-14,Webinar,Omitted,False,True,CompetitorC,Budget Cut,14,,New Business,2024-06-14T00:00:00
4507,626,15,Synergy Inc - Platform Deal,Closed Lost,236014,2024-12-24,2024-11-24,,Omitted,False,True,CompetitorC,Competitor,30,,New Business,2024-11-24T00:00:00
4508,46,10,Fusion Partners - Expansion,Qualification,18383,2025-01-31,2024-08-17,Inbound - Content,Best Case,False,False,CompetitorA,,24,Schedule demo,Expansion,2024-08-17T00:00:00
4509,682,5,Acme Partners - New Business,Proposal,35122,2024-08-10,2024-06-21,Outbound - AE,Best Case,False,False,CompetitorD,,21,Reference call,New Business,2024-06-21T00:00:00
3717,731,7,Acme Enterprises - Initial License,Discovery,115223,2024-09-04,2024-01-31,Inbound - Web,Pipeline,False,False,CompetitorC,,18,Technical review,New Business,2024-01-31T00:00:00
4511,458,7,Synergy Dynamics - Initial License,Closed Lost,14575,2023-10-21,2023-06-25,,Omitted,False,True,CompetitorB,Lost to Status Quo,42,,New Business,2023-06-25T00:00:00
4512,460,7,Velocity Networks - Platform Deal,Qualification,145239,2025-05-28,2024-11-11,Product-Led,Best Case,False,False,CompetitorB,,55,Legal review,New Business,2024-11-11T00:00:00
4513,794,6,Vanguard Networks - Initial License,Prospecting,49505,2024-12-04,2024-09-05,Outbound - SDR,Pipeline,False,False,,,46,POC setup,New Business,2024-09-05T00:00:00
4514,866,13,Velocity Digital - Initial License,Closed Lost,184897,2024-12-19,2024-08-02,Partner Referral,Omitted,False,True,CompetitorE,Timing,32,,New Business,2024-08-02T00:00:00
4515,888,6,Zenith Digital - Platform Deal,Discovery,9774,2025-03-09,2024-11-25,,Pipeline,False,False,,,15,Schedule demo,New Business,2024-11-25T00:00:00
4516,601,13,Vanguard Dynamics - New Business,Prospecting,32114,2023-08-15,2023-05-30,Outbound - SDR,Pipeline,False,False,CompetitorC,,26,,New Business,2023-05-30T00:00:00
4517,347,8,Fusion Inc - Additional Seats,Prospecting,45984,2024-05-05,2023-11-14,Inbound - Web,Pipeline,False,False,CompetitorC,,52,Executive alignment,Expansion,2023-11-14T00:00:00
4518,927,14,Catalyst Systems - Initial License,Qualification,21968,2022-12-03,2022-09-13,Event,Best Case,False,False,CompetitorE,,6,Contract signing,New Business,2022-09-13T00:00:00
4519,57,11,Acme Technologies - Initial License,Proposal,881805,2023-06-26,2023-05-09,Event,Best Case,False,False,,,10,POC setup,New Business,2023-05-09T00:00:00
4520,583,12,Nexus Dynamics - New Business,Closed Won,71554,2023-06-22,2023-01-21,Partner Referral,Closed,True,True,,,12,,New Business,2023-01-21T00:00:00
4521,930,7,Optima Corp - Additional Seats,Closed Lost,3909,2023-06-23,2023-03-11,Outbound - AE,Omitted,False,True,,Competitor,52,,Expansion,2023-03-11T00:00:00
4522,41,15,Nova Technologies - New Business,Prospecting,133005,2023-09-25,2023-01-01,Inbound - Content,Pipeline,False,False,CompetitorA,,14,Executive alignment,New Business,2023-01-01T00:00:00
4523,530,14,Horizon Technologies - New Business,Closed Lost,15520,2024-12-31,2024-12-16,,Omitted,False,True,CompetitorB,Lost to Status Quo,7,,New Business,2024-12-16T00:00:00
4524,594,13,Pinnacle Services - Contract Renewal,Closed Lost,111483,2024-02-12,2023-11-03,Webinar,Omitted,False,True,CompetitorE,Price,45,,Renewal,2023-11-03T00:00:00
4525,221,6,Elevate Partners - Initial License,Proposal,54815,2022-02-10,2021-06-22,Outbound - SDR,Best Case,False,False,CompetitorC,,1,POC setup,New Business,2021-06-22T00:00:00
4526,804,14,Quantum Software - Platform Deal,Prospecting,101496,2024-05-29,2023-09-11,Partner Referral,Pipeline,False,False,CompetitorD,,23,Reference call,New Business,2023-09-11T00:00:00
4527,227,3,Vanguard Technologies - Platform Deal,Prospecting,199011,2023-05-08,2023-02-28,Webinar,Pipeline,False,False,CompetitorE,,1,Reference call,New Business,2023-02-28T00:00:00
4528,605,11,Catalyst Software - Initial License,Proposal,21419,2024-12-31,2024-07-14,Inbound - Web,Best Case,False,False,CompetitorB,,37,Contract signing,New Business,2024-07-14T00:00:00
4529,601,13,Vanguard Dynamics - New Business,Proposal,16845,2023-01-11,2022-09-13,Product-Led,Best Case,False,False,,,56,,New Business,2022-09-13T00:00:00
4530,671,7,Optima Holdings - New Business,Qualification,207031,2024-08-03,2024-03-01,Webinar,Best Case,False,False,CompetitorA,,31,Send proposal,New Business,2024-03-01T00:00:00
4531,542,10,Catalyst Platforms - Initial License,Proposal,183875,2024-12-29,2024-06-06,Event,Best Case,False,False,,,33,,New Business,2024-06-06T00:00:00
4532,268,14,Optima Platforms - New Business,Closed Lost,187658,2023-12-18,2023-08-13,,Omitted,False,True,CompetitorD,No Decision,70,,New Business,2023-08-13T00:00:00
4533,178,5,Quantum Group - Initial License,Qualification,37085,2024-06-10,2024-05-05,Webinar,Best Case,False,False,CompetitorB,,32,Executive alignment,New Business,2024-05-05T00:00:00
2803,168,14,Global Labs - Upsell,Discovery,8804,2023-07-06,2022-11-06,Outbound - SDR,Pipeline,False,False,,,71,Executive alignment,Expansion,2022-11-06T00:00:00
4535,914,5,Quantum Networks - Renewal,Discovery,36437,2023-11-10,2023-07-24,Partner Referral,Pipeline,False,False,CompetitorE,,35,Reference call,Renewal,2023-07-24T00:00:00
4536,244,3,Horizon Software - Platform Deal,Qualification,25871,2023-01-28,2022-09-01,Event,Best Case,False,False,CompetitorA,,7,Send proposal,New Business,2022-09-01T00:00:00
4537,558,9,Apex Dynamics - New Business,Closed Lost,142510,2023-03-23,2022-12-14,Outbound - SDR,Omitted,False,True,CompetitorC,Price,36,,New Business,2022-12-14T00:00:00
4538,74,10,Acme Holdings - Platform Deal,Qualification,175330,2024-08-20,2024-06-19,Outbound - SDR,Best Case,False,False,,,57,,New Business,2024-06-19T00:00:00
4539,815,2,Nova Systems - Platform Deal,Discovery,60098,2024-12-14,2024-11-04,Outbound - SDR,Pipeline,False,False,CompetitorC,,6,Legal review,New Business,2024-11-04T00:00:00
4540,377,12,Global Inc - New Business,Prospecting,242447,2021-11-04,2021-02-08,Inbound - Web,Pipeline,False,False,Open Source Alternative,,1,,New Business,2021-02-08T00:00:00
4541,244,11,Horizon Software - Platform Deal,Discovery,194320,2022-06-30,2022-05-02,Webinar,Pipeline,False,False,CompetitorE,,25,Schedule demo,New Business,2022-05-02T00:00:00
4542,266,15,Acme Enterprises - Platform Deal,Prospecting,146608,2025-03-17,2024-10-13,Product-Led,Pipeline,False,False,CompetitorC,,22,Legal review,New Business,2024-10-13T00:00:00
4543,774,11,Catalyst Technologies - New Business,Proposal,45762,2025-01-23,2024-12-06,Partner Referral,Best Case,False,False,CompetitorD,,30,Send proposal,New Business,2024-12-06T00:00:00
4544,792,9,Nova Solutions - New Business,Prospecting,35306,2022-09-18,2022-05-29,Outbound - AE,Pipeline,False,False,CompetitorA,,49,Legal review,New Business,2022-05-29T00:00:00
4545,727,15,Quantum Platforms - Platform Deal,Qualification,25988,2025-01-23,2024-12-17,Inbound - Web,Best Case,False,False,CompetitorC,,17,Legal review,New Business,2024-12-17T00:00:00
4546,238,14,Velocity Holdings - Initial License,Proposal,27873,2025-06-15,2024-09-20,Outbound - SDR,Best Case,False,False,,,13,,New Business,2024-09-20T00:00:00
4547,345,16,Zenith Partners - Initial License,Negotiation,194146,2025-01-01,2024-10-07,Outbound - AE,Commit,False,False,,,66,Legal review,New Business,2024-10-07T00:00:00
4548,852,9,Synergy Group - Initial License,Closed Lost,88838,2024-08-25,2024-04-04,Partner Referral,Omitted,False,True,,Champion Left,29,,New Business,2024-04-04T00:00:00
4549,100,8,Global Group - Platform Deal,Closed Lost,32301,2024-10-27,2024-09-17,Outbound - SDR,Omitted,False,True,CompetitorA,Price,18,,New Business,2024-09-17T00:00:00
4550,831,1,Elevate Holdings - Initial License,Negotiation,662178,2023-11-24,2023-08-05,Inbound - Content,Commit,False,False,CompetitorB,,22,Technical review,New Business,2023-08-05T00:00:00
1003,817,14,Nexus Analytics - Platform Deal,Closed Lost,156524,2023-04-22,2022-09-03,,Omitted,False,True,CompetitorB,Lost to Status Quo,50,,New Business,2022-09-03T00:00:00
4552,808,13,Nexus Group - Initial License,Closed Lost,159125,2023-06-21,2023-07-17,Inbound - Content,Omitted,False,True,,Champion Left,60,,New Business,2023-07-17T00:00:00
4553,973,4,Zenith Labs - New Business,Qualification,33379,2024-04-25,2023-10-27,Webinar,Best Case,False,False,CompetitorB,,19,Legal review,New Business,2023-10-27T00:00:00
4554,359,9,Quantum Digital - Platform Deal,Prospecting,861527,2025-02-01,2024-05-30,Outbound - AE,Pipeline,False,False,CompetitorC,,55,Technical review,New Business,2024-05-30T00:00:00
4555,247,15,Acme Enterprises - Platform Deal,Prospecting,19682,2025-02-02,2024-05-25,Partner Referral,Pipeline,False,False,,,25,Reference call,New Business,2024-05-25T00:00:00
4556,229,5,Fusion Platforms - New Business,Discovery,12436,2023-03-24,2022-10-28,Outbound - SDR,Pipeline,False,False,CompetitorB,,27,Schedule demo,New Business,2022-10-28T00:00:00
4557,891,4,Pacific Systems - Initial License,Qualification,45279,2024-10-25,2024-08-27,Outbound - SDR,Best Case,False,False,,,2,Legal review,New Business,2024-08-27T00:00:00
4558,493,2,Summit Analytics - Initial License,Prospecting,126670,2025-03-31,2024-09-05,Product-Led,Pipeline,False,False,CompetitorD,,13,Reference call,New Business,2024-09-05T00:00:00
4559,236,1,Velocity Holdings - Upsell,Proposal,31298,2025-04-27,2024-11-13,Partner Referral,Best Case,False,False,Open Source Alternative,,14,Schedule demo,Expansion,2024-11-13T00:00:00
4560,957,7,Quantum Platforms - Initial License,Discovery,218803,2025-02-03,2024-06-27,Outbound - AE,Pipeline,False,False,,,13,Contract signing,New Business,2024-06-27T00:00:00
4561,259,5,Global Partners - Platform Deal,Discovery,762353,2024-12-26,2024-12-31,Partner Referral,Pipeline,False,False,Open Source Alternative,,6,Contract signing,New Business,2024-12-31T00:00:00
4562,136,12,Atlas Services - Platform Deal,Discovery,56332,2022-04-18,2021-08-14,Outbound - SDR,Pipeline,False,False,CompetitorC,,2,Reference call,New Business,2021-08-14T00:00:00
4563,616,3,Catalyst Inc - Initial License,Discovery,157437,2025-06-17,2024-10-14,Webinar,Pipeline,False,False,Open Source Alternative,,21,POC setup,New Business,2024-10-14T00:00:00
4564,236,1,Velocity Holdings - Initial License,Discovery,35914,2025-02-27,2024-09-21,Inbound - Content,Pipeline,False,False,CompetitorC,,23,Reference call,New Business,2024-09-21T00:00:00
4565,747,10,Elevate Services - Initial License,Prospecting,84083,2025-03-09,2024-07-09,Inbound - Web,Pipeline,False,False,CompetitorC,,63,Send proposal,New Business,2024-07-09T00:00:00
4566,266,15,Acme Enterprises - New Business,Closed Lost,116772,2024-12-31,2024-10-05,Product-Led,Omitted,False,True,,Price,40,,New Business,2024-10-05T00:00:00
