tracker_id,call_id,tracker_name,tracker_category,mention_count
18259,7846,Budget - Needs Approval,Budget,1
18260,7846,Risk - No Decision Likely,Risk,4
18261,7846,Risk - Legal Blockers,Risk,5
18262,7846,Pricing - Volume Discount,Pricing,4
18263,7847,Next Steps Discussed,Buying Signal,2
18264,7847,Security - SSO Requirement,Security,1
18265,7847,Budget - Needs Approval,Budget,3
18266,7849,Risk - Stakeholder Pushback,Risk,8
18267,7849,Reference Call Requested,Buying Signal,3
18268,7849,Objection - Missing Feature,Objection,3
18269,7850,Budget - Needs Approval,Budget,4
18270,7850,Objection - Switching Cost,Objection,5
18271,7852,Security - GDPR Compliance,Security,2
18272,7852,Budget - Freeze Mentioned,Budget,8
18273,7854,Competitor - CompetitorA,Competitor,5
18274,7854,Risk - Competitor Evaluation,Risk,8
18275,7854,Objection - Need More Stakeholder Buy-in,Objection,8
18276,7855,Security - SSO Requirement,Security,5
18277,7855,POC Requested,Buying Signal,5
18278,7855,Technical - Performance Requirements,Technical,2
18279,7856,Contract Review Started,Buying Signal,5
18280,7856,,,1
18281,7857,,,5
18282,7857,Competitor - CompetitorB,Competitor,3
18283,7857,Discount - Competitive Match,Discount,4
18284,7858,Competitor - CompetitorE,Competitor,8
18285,7858,Competitor - CompetitorD,Competitor,8
18286,7858,Risk - Budget Freeze,Risk,4
18287,7858,Budget - Needs Approval,Budget,4
18288,7858,Discount - Multi-Year Ask,Discount,1
18289,7858,Procurement Process Started,Buying Signal,5
18290,7858,Pricing - Enterprise Tier,Pricing,4
18291,7859,Budget - Reallocating Funds,Budget,6
18292,7859,Competitor - CompetitorA,Competitor,2
18293,7859,Decision Maker Involved,Buying Signal,5
18294,7859,Security - Data Residency,Security,5
18295,7859,Objection - Too Complex,Objection,6
18296,7859,Risk - Competitor Evaluation,Risk,3
18297,7859,Technical - Data Migration Plan,Technical,1
18298,7861,Budget - Reallocating Funds,Budget,5
18299,7861,Decision Timeline Confirmed,Buying Signal,3
18300,7861,Objection - Team Adoption Concern,Objection,7
18301,7861,Budget - Approved,Budget,7
18302,7862,Security - SSO Requirement,Security,8
18303,7864,Competitor - CompetitorC,Competitor,6
18304,7868,Competitor - CompetitorA,Competitor,8
18305,7868,Budget - Reallocating Funds,Budget,7
18306,7868,Discount - Competitive Match,Discount,4
18307,7868,Security - Data Residency,Security,3
18308,7869,Decision Maker Involved,Buying Signal,4
18309,7869,Technical - Performance Requirements,Technical,2
18310,7869,Objection - Need More Stakeholder Buy-in,Objection,1
18311,7869,Security - SSO Requirement,Security,4
18312,7873,Risk - Competitor Evaluation,Risk,7
18313,7875,Reference Call Requested,Buying Signal,7
18314,7875,Pricing - Too Expensive Objection,Pricing,8
18315,7875,Risk - Stakeholder Pushback,Risk,3
18316,7876,Competitor - CompetitorE,Competitor,1
18317,7876,Risk - Champion Leaving,Risk,5
18318,7878,Budget - Approved,Budget,5
18319,7878,Competitor - CompetitorA,Competitor,3
18320,7878,Budget - Needs Approval,Budget,3
18321,7880,Risk - Stakeholder Pushback,Risk,7
18322,7880,Pricing - Volume Discount,Pricing,6
18323,7880,Pricing - Requested Quote,Pricing,5
18324,7880,Risk - Budget Freeze,Risk,3
18325,7880,Budget - Reallocating Funds,Budget,1
18326,7880,Competitor - CompetitorA,Competitor,4
18327,7880,Technical - Custom Workflow Needs,Technical,5
18328,7882,Objection - Need More Stakeholder Buy-in,Objection,1
18329,7882,Security - SSO Requirement,Security,5
18330,7882,Technical - SSO / SAML Setup,Technical,4
18331,7882,Discount - End of Quarter,Discount,2
18332,7884,Decision Timeline Confirmed,Buying Signal,2
18333,7884,Competitor - CompetitorA,Competitor,7
18334,7887,,,3
18335,7887,Objection - Missing Feature,Objection,7
18336,7887,Competitor - CompetitorD,Competitor,7
18337,7888,Technical - API Integration,Technical,1
18338,7888,Decision Timeline Confirmed,Buying Signal,2
18339,7888,Pricing - Compared to Competitor,Pricing,6
18340,7888,Discount - Multi-Year Ask,Discount,8
18341,7890,Competitor - Open Source Alternative,Competitor,2
18342,7890,Objection - Team Adoption Concern,Objection,5
18343,7890,Pricing - Volume Discount,Pricing,8
18344,7890,Security - SOC2 Compliance,Security,1
18345,7890,Reference Call Requested,Buying Signal,5
18346,7891,Discount - End of Quarter,Discount,8
18347,7892,Decision Maker Involved,Buying Signal,6
18348,7892,Risk - Legal Blockers,Risk,5
18349,7892,Discount - End of Quarter,Discount,3
18350,7894,Technical - Custom Workflow Needs,Technical,1
18351,7896,Budget - Freeze Mentioned,Budget,1
18352,7897,Next Steps Discussed,Buying Signal,7
18353,7897,Discount - End of Quarter,Discount,8
18354,7897,Competitor - CompetitorD,Competitor,3
18355,7899,Pricing - Requested Quote,Pricing,2
18356,7899,Objection - Team Adoption Concern,Objection,7
18357,7899,Risk - Delayed Timeline,Risk,8
18358,7899,,,-1
18359,7900,Discount - Competitive Match,Discount,7
18360,7900,Objection - Switching Cost,Objection,7
18361,7900,Budget - Needs Approval,Budget,4
18362,7900,Discount - End of Quarter,Discount,3
18363,7900,Pricing - Too Expensive Objection,Pricing,1
18364,7900,Risk - Legal Blockers,Risk,2
18365,7900,Competitor - Open Source Alternative,Competitor,2
18366,7900,Competitor - CompetitorD,Competitor,7
18367,7901,Competitor - CompetitorA,Competitor,8
18368,7901,Competitor - CompetitorD,Competitor,8
18369,7901,Reference Call Requested,Buying Signal,4
18370,7902,Competitor - CompetitorC,Competitor,8
18371,7902,Discount - End of Quarter,Discount,2
18372,7902,Next Steps Discussed,Buying Signal,5
18373,7902,Decision Timeline Confirmed,Buying Signal,7
18374,7903,Decision Timeline Confirmed,Buying Signal,7
18375,7903,Next Steps Discussed,Buying Signal,7
18376,7904,Risk - Delayed Timeline,Risk,8
18377,7904,Technical - Data Migration Plan,Technical,4
18378,7904,Risk - Stakeholder Pushback,Risk,1
18379,7905,Pricing - Requested Quote,Pricing,7
18380,7905,Technical - Custom Workflow Needs,Technical,8
18381,7906,Pricing - Compared to Competitor,Pricing,4
18382,7906,Technical - API Integration,Technical,4
18383,7906,Competitor - CompetitorC,Competitor,7
18384,7908,Objection - Missing Feature,Objection,2
18385,7908,,,6
18386,7908,Competitor - CompetitorA,Competitor,1
18387,7908,Next Steps Discussed,Buying Signal,4
18388,7909,Objection - Missing Feature,Objection,6
18389,7909,Reference Call Requested,Buying Signal,1
18390,7909,Discount - End of Quarter,Discount,8
18391,7909,,,5
18392,7909,Pricing - Too Expensive Objection,Pricing,6
18393,7909,Pricing - Requested Quote,Pricing,3
18394,7913,Risk - No Decision Likely,Risk,6
18395,7913,Discount - Competitive Match,Discount,2
18396,7913,Objection - Switching Cost,Objection,8
18397,7914,Technical - Performance Requirements,Technical,1
18398,7914,Decision Timeline Confirmed,Buying Signal,3
18399,7914,Contract Review Started,Buying Signal,2
18400,7914,Objection - Missing Feature,Objection,1
18401,7916,Pricing - Volume Discount,Pricing,4
18402,7918,Pricing - Too Expensive Objection,Pricing,7
18403,7918,Risk - Legal Blockers,Risk,7
18404,7918,,,4
18405,7918,Technical - Performance Requirements,Technical,5
18406,7918,Pricing - Enterprise Tier,Pricing,-4
18407,7918,Pricing - Compared to Competitor,Pricing,3
18408,7918,Technical - Data Migration Plan,Technical,4
18409,7919,Security - Penetration Testing,Security,7
18410,7919,Risk - Champion Leaving,Risk,4
18411,7919,Competitor - Open Source Alternative,Competitor,3
18412,7919,Discount - End of Quarter,Discount,8
18413,7921,Discount - Multi-Year Ask,Discount,1
18414,7921,Risk - Stakeholder Pushback,Risk,7
18415,7921,Competitor - CompetitorE,Competitor,1
18416,7921,Objection - Too Complex,Objection,1
18417,7924,Technical - API Integration,Technical,1
18418,7924,Security - Penetration Testing,Security,3
18419,7924,Pricing - Compared to Competitor,Pricing,5
18420,7924,Competitor - CompetitorE,Competitor,8
18421,7925,Competitor - CompetitorB,Competitor,5
18422,7926,Pricing - Enterprise Tier,Pricing,6
18423,7926,Budget - Needs Approval,Budget,3
18424,7926,Discount - Competitive Match,Discount,6
18425,7927,Risk - No Decision Likely,Risk,6
18426,7927,Budget - Needs Approval,Budget,3
18427,7932,Objection - Missing Feature,Objection,3
18428,7932,Discount - Multi-Year Ask,Discount,3
18429,7932,Risk - Champion Leaving,Risk,8
18430,7932,Competitor - CompetitorC,Competitor,3
18431,7932,Objection - Switching Cost,Objection,6
18432,7932,Competitor - CompetitorA,Competitor,4
18433,7933,Discount - End of Quarter,Discount,6
18434,7933,Risk - Delayed Timeline,Risk,8
18435,7933,Risk - Competitor Evaluation,Risk,8
18436,7933,POC Requested,Buying Signal,2
18437,7933,Contract Review Started,Buying Signal,6
18438,7933,Security - Penetration Testing,Security,3
18439,7933,Pricing - Enterprise Tier,Pricing,2
18440,7934,Next Steps Discussed,Buying Signal,7
18441,7934,Pricing - Volume Discount,Pricing,3
18442,7934,Technical - Data Migration Plan,Technical,4
18443,7934,Technical - API Integration,Technical,5
18444,7934,Reference Call Requested,Buying Signal,4
18445,7935,Pricing - Volume Discount,Pricing,4
18446,7935,Technical - API Integration,Technical,7
18447,7935,Pricing - Requested Quote,Pricing,5
18448,7935,Technical - Performance Requirements,Technical,4
18449,7935,Risk - Legal Blockers,Risk,5
18450,7937,Pricing - Enterprise Tier,Pricing,1
18451,7937,Objection - Switching Cost,Objection,4
18452,7937,,,7
18453,7937,Next Steps Discussed,Buying Signal,1
18454,7937,Pricing - Too Expensive Objection,Pricing,-2
18455,7938,Pricing - Requested Quote,Pricing,3
18456,7938,Discount - Multi-Year Ask,Discount,5
18457,7938,Objection - Team Adoption Concern,Objection,8
18458,7938,Risk - Delayed Timeline,Risk,5
18459,7938,Budget - Reallocating Funds,Budget,6
18460,7938,Objection - Too Complex,Objection,2
18461,7939,Budget - Freeze Mentioned,Budget,8
18462,7939,Discount - Competitive Match,Discount,6
18463,7939,Competitor - CompetitorB,Competitor,1
18464,7939,Pricing - Too Expensive Objection,Pricing,5
18465,7939,Security - Data Residency,Security,4
18466,7939,Technical - Data Migration Plan,Technical,8
18467,7939,Technical - Performance Requirements,Technical,1
18468,7940,Budget - Needs Approval,Budget,5
18469,7940,Risk - No Decision Likely,Risk,5
18470,7940,Technical - Data Migration Plan,Technical,2
18471,7940,Pricing - Requested Quote,Pricing,7
18472,7940,Budget - Reallocating Funds,Budget,7
18473,7940,Budget - Freeze Mentioned,Budget,-6
18474,7941,Procurement Process Started,Buying Signal,3
18475,7941,Objection - Switching Cost,Objection,3
18476,7943,POC Requested,Buying Signal,2
18477,7943,Objection - Switching Cost,Objection,5
18478,7943,Objection - Too Complex,Objection,3
18479,7944,Procurement Process Started,Buying Signal,1
18480,7944,Objection - Missing Feature,Objection,4
18481,7944,,,1
18482,7944,Risk - Delayed Timeline,Risk,1
18483,7946,Competitor - CompetitorE,Competitor,-2
18484,7946,Risk - Competitor Evaluation,Risk,3
18485,7946,Risk - Delayed Timeline,Risk,1
18486,7949,Competitor - CompetitorC,Competitor,7
18487,7950,Security - GDPR Compliance,Security,4
18488,7950,Technical - Performance Requirements,Technical,5
18489,7950,Budget - Reallocating Funds,Budget,2
18490,7950,Procurement Process Started,Buying Signal,2
18491,7951,Discount - Multi-Year Ask,Discount,3
18492,7951,Next Steps Discussed,Buying Signal,1
18493,7951,Objection - Need More Stakeholder Buy-in,Objection,3
18494,7951,Reference Call Requested,Buying Signal,2
18495,7952,Technical - Custom Workflow Needs,Technical,4
18496,7952,Budget - Approved,Budget,6
18497,7952,Reference Call Requested,Buying Signal,6
18498,7953,Risk - Champion Leaving,Risk,8
18499,7954,Technical - Performance Requirements,Technical,8
18500,7954,Discount - Multi-Year Ask,Discount,7
18501,7955,Reference Call Requested,Buying Signal,4
18502,7955,Pricing - Too Expensive Objection,Pricing,1
18503,7956,Discount - Competitive Match,Discount,3
18504,7956,Competitor - CompetitorC,Competitor,6
18505,7956,Pricing - Volume Discount,Pricing,5
18506,7957,Risk - Delayed Timeline,Risk,7
18507,7957,Pricing - Enterprise Tier,Pricing,6
18508,7959,Security - SOC2 Compliance,Security,-2
18509,7959,Security - SSO Requirement,Security,6
18510,7959,Objection - Team Adoption Concern,Objection,4
18511,7959,,,6
18512,7959,Budget - Reallocating Funds,Budget,7
18513,7960,Competitor - Open Source Alternative,Competitor,4
18514,7961,Security - SOC2 Compliance,Security,5
18515,7961,Pricing - Volume Discount,Pricing,7
18516,7961,Objection - Switching Cost,Objection,2
18517,7961,Pricing - Compared to Competitor,Pricing,1
18518,7962,Risk - Competitor Evaluation,Risk,5
18519,7965,Risk - Champion Leaving,Risk,4
18520,7965,Objection - Missing Feature,Objection,4
18521,7965,Risk - Stakeholder Pushback,Risk,7
18522,7965,Decision Maker Involved,Buying Signal,3
18523,7965,Decision Timeline Confirmed,Buying Signal,6
18524,7965,Technical - API Integration,Technical,-4
18525,7966,Technical - SSO / SAML Setup,Technical,1
18526,7966,Objection - Need More Stakeholder Buy-in,Objection,6
18527,7966,Competitor - CompetitorE,Competitor,5
18528,7966,Competitor - CompetitorA,Competitor,5
18529,7966,Risk - Delayed Timeline,Risk,2
18530,7967,Budget - Reallocating Funds,Budget,8
18531,7967,Objection - Need More Stakeholder Buy-in,Objection,8
18532,7967,Competitor - Open Source Alternative,Competitor,7
18533,7968,Decision Maker Involved,Buying Signal,6
18534,7968,Security - SOC2 Compliance,Security,6
18535,7968,Risk - Delayed Timeline,Risk,4
18536,7968,Decision Timeline Confirmed,Buying Signal,7
18537,7968,Objection - Team Adoption Concern,Objection,4
18538,7968,Reference Call Requested,Buying Signal,8
18539,7969,Competitor - CompetitorE,Competitor,4
18540,7969,Security - SSO Requirement,Security,1
18541,7969,Pricing - Enterprise Tier,Pricing,7
18542,7969,Decision Maker Involved,Buying Signal,5
18543,7969,Objection - Missing Feature,Objection,1
18544,7971,Budget - Reallocating Funds,Budget,8
18545,7971,Risk - Budget Freeze,Risk,1
18546,7972,Discount - Multi-Year Ask,Discount,6
18547,7972,Pricing - Volume Discount,Pricing,8
18548,7972,Security - GDPR Compliance,Security,6
18549,7972,Competitor - CompetitorA,Competitor,8
18550,7973,Risk - Delayed Timeline,Risk,8
18551,7974,Objection - Too Complex,Objection,6
18552,7974,Risk - Delayed Timeline,Risk,5
18553,7974,Technical - SSO / SAML Setup,Technical,1
18554,7974,Security - SOC2 Compliance,Security,6
18555,7976,Security - Data Residency,Security,7
18556,7976,Technical - Custom Workflow Needs,Technical,1
18557,7976,Pricing - Compared to Competitor,Pricing,1
18558,7976,Discount - Multi-Year Ask,Discount,3
18559,7976,Objection - Team Adoption Concern,Objection,8
18560,7976,Budget - Reallocating Funds,Budget,5
18561,7978,Security - Penetration Testing,Security,4
18562,7978,Pricing - Volume Discount,Pricing,2
18563,7978,Next Steps Discussed,Buying Signal,6
18564,7978,Risk - Budget Freeze,Risk,2
18565,7979,Objection - Missing Feature,Objection,6
18566,7979,Risk - Legal Blockers,Risk,7
18567,7979,Objection - Need More Stakeholder Buy-in,Objection,7
18568,7979,Next Steps Discussed,Buying Signal,7
18569,7980,Budget - Approved,Budget,8
18570,7980,Competitor - CompetitorD,Competitor,5
18571,7980,Security - Data Residency,Security,2
18572,7980,Security - SSO Requirement,Security,2
18573,7980,Discount - End of Quarter,Discount,3
18574,7981,Discount - Multi-Year Ask,Discount,1
18575,7983,Security - SOC2 Compliance,Security,5
18576,7983,Objection - Team Adoption Concern,Objection,7
18577,7985,Risk - Competitor Evaluation,Risk,2
18578,7985,Objection - Team Adoption Concern,Objection,8
18579,7985,Objection - Too Complex,Objection,1
18580,7985,Competitor - CompetitorD,Competitor,6
18581,7986,Pricing - Requested Quote,Pricing,6
18582,7986,Next Steps Discussed,Buying Signal,8
18583,7987,Competitor - CompetitorE,Competitor,5
18584,7987,Security - Penetration Testing,Security,8
18585,7988,Decision Maker Involved,Buying Signal,3
18586,7988,Pricing - Volume Discount,Pricing,7
18587,7989,Competitor - Open Source Alternative,Competitor,4
18588,7989,Next Steps Discussed,Buying Signal,4
18589,7989,Technical - Performance Requirements,Technical,7
18590,7989,Risk - Competitor Evaluation,Risk,2
18591,7989,Technical - Data Migration Plan,Technical,5
18592,7990,Objection - Switching Cost,Objection,3
18593,7990,Discount - Multi-Year Ask,Discount,3
18594,7990,Discount - End of Quarter,Discount,7
18595,7990,Technical - Performance Requirements,Technical,2
18596,7991,Decision Maker Involved,Buying Signal,4
18597,7991,Budget - Needs Approval,Budget,2
18598,7991,Objection - Switching Cost,Objection,1
18599,7992,Technical - API Integration,Technical,7
18600,7992,Security - Data Residency,Security,7
18601,7992,Risk - Delayed Timeline,Risk,1
18602,7992,Competitor - Open Source Alternative,Competitor,3
18603,7992,Objection - Need More Stakeholder Buy-in,Objection,7
18604,7992,Pricing - Enterprise Tier,Pricing,1
18605,7993,Budget - Needs Approval,Budget,3
18606,7993,Pricing - Compared to Competitor,Pricing,1
18607,7995,Competitor - CompetitorB,Competitor,3
18608,7995,Security - SSO Requirement,Security,3
18609,7999,Budget - Freeze Mentioned,Budget,7
18610,7999,Risk - Delayed Timeline,Risk,7
18611,7999,Pricing - Requested Quote,Pricing,3
18612,7999,Security - GDPR Compliance,Security,1
18613,7999,Technical - Data Migration Plan,Technical,4
18614,7999,Decision Timeline Confirmed,Buying Signal,4
18615,8002,Next Steps Discussed,Buying Signal,5
18616,8003,Decision Timeline Confirmed,Buying Signal,6
18617,8003,Competitor - CompetitorB,Competitor,2
18618,8003,Reference Call Requested,Buying Signal,2
18619,8004,Risk - Champion Leaving,Risk,2
18620,8004,Objection - Need More Stakeholder Buy-in,Objection,7
18621,8004,Decision Timeline Confirmed,Buying Signal,8
18622,8005,Budget - Reallocating Funds,Budget,5
18623,8005,Objection - Missing Feature,Objection,6
18624,8008,Risk - Delayed Timeline,Risk,5
18625,8011,Objection - Missing Feature,Objection,2
18626,8011,Security - SOC2 Compliance,Security,5
18627,8011,Competitor - CompetitorD,Competitor,4
18628,8011,Technical - Performance Requirements,Technical,7
18629,8011,Discount - End of Quarter,Discount,1
18630,8013,Competitor - CompetitorB,Competitor,4
18631,8013,Objection - Missing Feature,Objection,1
18632,8013,Risk - Delayed Timeline,Risk,6
18633,8013,Risk - No Decision Likely,Risk,4
18634,8014,Security - Data Residency,Security,2
18635,8014,Security - Penetration Testing,Security,4
18636,8014,Competitor - CompetitorB,Competitor,4
18637,8014,,,3
18638,8014,Security - SOC2 Compliance,Security,6
18639,8016,Budget - Approved,Budget,3
18640,8016,Risk - Champion Leaving,Risk,6
18641,8017,Competitor - CompetitorD,Competitor,4
18642,8017,Risk - Delayed Timeline,Risk,6
18643,8017,Discount - End of Quarter,Discount,4
18644,8017,,,8
18645,8019,Objection - Too Complex,Objection,6
18646,8021,Discount - Competitive Match,Discount,8
18647,8021,Competitor - Open Source Alternative,Competitor,6
18648,8024,Reference Call Requested,Buying Signal,3
18649,8024,Discount - Competitive Match,Discount,4
18650,8024,,,6
18651,8024,Decision Maker Involved,Buying Signal,3
18652,8024,Technical - Custom Workflow Needs,Technical,6
18653,8026,Objection - Missing Feature,Objection,5
18654,8026,Security - GDPR Compliance,Security,7
18655,8026,Budget - Freeze Mentioned,Budget,2
18656,8028,Decision Maker Involved,Buying Signal,7
18657,8028,Competitor - CompetitorE,Competitor,8
18658,8028,Objection - Missing Feature,Objection,2
18659,8030,Competitor - CompetitorD,Competitor,2
18660,8030,Pricing - Requested Quote,Pricing,3
18661,8032,Objection - Too Complex,Objection,8
18662,8032,Competitor - CompetitorC,Competitor,2
18663,8032,,,8
18664,8032,Budget - Reallocating Funds,Budget,6
18665,8033,Objection - Too Complex,Objection,8
18666,8033,Contract Review Started,Buying Signal,3
18667,8033,Reference Call Requested,Buying Signal,8
18668,8033,Budget - Reallocating Funds,Budget,7
18669,8033,Competitor - CompetitorE,Competitor,8
18670,8034,Budget - Approved,Budget,5
18671,8034,Competitor - CompetitorB,Competitor,-7
18672,8034,Risk - Champion Leaving,Risk,8
18673,8034,Pricing - Enterprise Tier,Pricing,7
18674,8034,Risk - No Decision Likely,Risk,3
18675,8034,Competitor - CompetitorC,Competitor,6
18676,8035,Discount - End of Quarter,Discount,6
18677,8035,Competitor - CompetitorE,Competitor,8
18678,8035,Technical - Custom Workflow Needs,Technical,5
18679,8035,Budget - Freeze Mentioned,Budget,2
18680,8036,Competitor - Open Source Alternative,Competitor,1
18681,8038,Decision Maker Involved,Buying Signal,6
18682,8038,POC Requested,Buying Signal,5
18683,8038,Pricing - Too Expensive Objection,Pricing,3
18684,8038,Objection - Team Adoption Concern,Objection,3
18685,8038,Discount - Multi-Year Ask,Discount,5
18686,8038,Risk - Budget Freeze,Risk,3
18687,8038,Technical - Performance Requirements,Technical,7
18688,8038,Security - SSO Requirement,Security,-7
18689,8039,Discount - Competitive Match,Discount,4
18690,8039,Procurement Process Started,Buying Signal,1
18691,8039,Technical - Performance Requirements,Technical,6
18692,8039,Technical - Data Migration Plan,Technical,4
18693,8040,Competitor - CompetitorB,Competitor,1
18694,8040,Risk - No Decision Likely,Risk,5
18695,8040,Pricing - Volume Discount,Pricing,2
18696,8041,Pricing - Too Expensive Objection,Pricing,6
18697,8041,Objection - Too Complex,Objection,2
18698,8041,Security - SOC2 Compliance,Security,6
18699,8041,Pricing - Enterprise Tier,Pricing,5
18700,8041,Objection - Team Adoption Concern,Objection,4
18701,8041,Contract Review Started,Buying Signal,5
18702,8042,Objection - Missing Feature,Objection,1
18703,8042,Risk - Legal Blockers,Risk,8
18704,8042,Technical - Performance Requirements,Technical,8
18705,8042,Discount - Competitive Match,Discount,8
18706,8042,Objection - Too Complex,Objection,1
18707,8043,Technical - API Integration,Technical,-4
18708,8043,Pricing - Too Expensive Objection,Pricing,4
18709,8044,Technical - SSO / SAML Setup,Technical,8
18710,8044,Pricing - Volume Discount,Pricing,3
18711,8045,Discount - End of Quarter,Discount,-8
18712,8045,Budget - Freeze Mentioned,Budget,6
18713,8045,Competitor - CompetitorA,Competitor,4
18714,8045,Pricing - Compared to Competitor,Pricing,6
18715,8045,Technical - Performance Requirements,Technical,3
18716,8045,Objection - Too Complex,Objection,7
18717,8045,Discount - Competitive Match,Discount,8
18718,8046,Competitor - Open Source Alternative,Competitor,1
18719,8046,Procurement Process Started,Buying Signal,4
18720,8046,Objection - Missing Feature,Objection,4
18721,8046,Risk - Champion Leaving,Risk,3
18722,8047,Competitor - CompetitorC,Competitor,7
18723,8047,Pricing - Compared to Competitor,Pricing,4
18724,8047,Procurement Process Started,Buying Signal,7
18725,8049,Technical - SSO / SAML Setup,Technical,6
18726,8050,Objection - Too Complex,Objection,3
18727,8050,Technical - SSO / SAML Setup,Technical,4
18728,8050,Budget - Needs Approval,Budget,4
18729,8051,Objection - Need More Stakeholder Buy-in,Objection,5
18730,8051,Objection - Too Complex,Objection,6
18731,8051,Competitor - CompetitorA,Competitor,7
18732,8051,Technical - Data Migration Plan,Technical,8
18733,8052,Objection - Switching Cost,Objection,4
18734,8052,Risk - Champion Leaving,Risk,1
18735,8053,Budget - Freeze Mentioned,Budget,5
18736,8053,Technical - Custom Workflow Needs,Technical,3
18737,8057,Pricing - Too Expensive Objection,Pricing,5
18738,8057,Technical - SSO / SAML Setup,Technical,4
18739,8057,Objection - Switching Cost,Objection,7
18740,8057,Discount - Multi-Year Ask,Discount,6
18741,8057,Discount - End of Quarter,Discount,3
18742,8057,,,8
18743,8058,Risk - Stakeholder Pushback,Risk,4
18744,8059,Pricing - Too Expensive Objection,Pricing,7
18745,8061,Objection - Switching Cost,Objection,2
18746,8061,Discount - Multi-Year Ask,Discount,6
18747,8061,,,1
18748,8061,Pricing - Too Expensive Objection,Pricing,3
18749,8061,Objection - Missing Feature,Objection,8
18750,8061,Competitor - CompetitorB,Competitor,4
18751,8062,Pricing - Compared to Competitor,Pricing,1
18752,8062,Budget - Reallocating Funds,Budget,7
18753,8062,Pricing - Enterprise Tier,Pricing,7
18754,8063,Risk - Legal Blockers,Risk,4
18755,8063,Budget - Needs Approval,Budget,8
18756,8063,Pricing - Enterprise Tier,Pricing,8
18757,8063,Objection - Missing Feature,Objection,4
18758,8063,Security - SOC2 Compliance,Security,5
18759,8063,Procurement Process Started,Buying Signal,1
18760,8063,Discount - End of Quarter,Discount,5
18761,8064,Objection - Too Complex,Objection,3
18762,8064,Contract Review Started,Buying Signal,7
18763,8064,Objection - Switching Cost,Objection,-8
18764,8066,Objection - Team Adoption Concern,Objection,3
18765,8066,Competitor - CompetitorE,Competitor,2
18766,8066,Risk - No Decision Likely,Risk,4
18767,8067,Competitor - CompetitorC,Competitor,1
18768,8067,Technical - Performance Requirements,Technical,8
18769,8067,Budget - Reallocating Funds,Budget,-1
18770,8067,Contract Review Started,Buying Signal,5
18771,8068,Risk - Stakeholder Pushback,Risk,5
18772,8068,Risk - Delayed Timeline,Risk,3
18773,8069,Competitor - CompetitorA,Competitor,8
18774,8069,Objection - Switching Cost,Objection,3
18775,8070,Security - GDPR Compliance,Security,7
18776,8070,Technical - Custom Workflow Needs,Technical,2
18777,8070,Budget - Freeze Mentioned,Budget,8
18778,8070,Competitor - CompetitorC,Competitor,6
18779,8071,Competitor - CompetitorE,Competitor,8
18780,8071,Pricing - Volume Discount,Pricing,8
18781,8072,Pricing - Requested Quote,Pricing,4
18782,8074,,,2
18783,8074,Competitor - CompetitorC,Competitor,7
18784,8074,Pricing - Compared to Competitor,Pricing,8
18785,8074,Decision Timeline Confirmed,Buying Signal,4
18786,8075,Procurement Process Started,Buying Signal,5
18787,8075,Competitor - CompetitorD,Competitor,2
18788,8075,Objection - Missing Feature,Objection,7
18789,8075,,,1
18790,8076,Pricing - Compared to Competitor,Pricing,1
18791,8076,Competitor - CompetitorD,Competitor,5
18792,8078,Technical - SSO / SAML Setup,Technical,2
18793,8079,Pricing - Too Expensive Objection,Pricing,6
18794,8079,Technical - Data Migration Plan,Technical,7
18795,8079,Procurement Process Started,Buying Signal,1
18796,8079,Next Steps Discussed,Buying Signal,4
18797,8079,Risk - Champion Leaving,Risk,6
18798,8082,Competitor - CompetitorA,Competitor,7
18799,8082,Competitor - Open Source Alternative,Competitor,1
18800,8083,Discount - Multi-Year Ask,Discount,2
18801,8083,Security - SSO Requirement,Security,5
18802,8083,Competitor - CompetitorE,Competitor,6
18803,8084,Budget - Approved,Budget,1
18804,8084,Pricing - Requested Quote,Pricing,7
18805,8084,Objection - Team Adoption Concern,Objection,5
18806,8084,Discount - Multi-Year Ask,Discount,7
18807,8085,Decision Timeline Confirmed,Buying Signal,1
18808,8085,Security - GDPR Compliance,Security,8
18809,8085,Competitor - CompetitorA,Competitor,6
18810,8086,Competitor - Open Source Alternative,Competitor,1
18811,8086,Risk - Champion Leaving,Risk,6
18812,8086,Competitor - CompetitorD,Competitor,2
18813,8086,Technical - Data Migration Plan,Technical,6
18814,8086,Risk - Delayed Timeline,Risk,1
18815,8086,Objection - Team Adoption Concern,Objection,3
18816,8086,Objection - Missing Feature,Objection,6
18817,8087,Discount - End of Quarter,Discount,7
18818,8087,Competitor - Open Source Alternative,Competitor,4
18819,8088,Pricing - Enterprise Tier,Pricing,6
18820,8088,Risk - No Decision Likely,Risk,4
18821,8089,Security - Data Residency,Security,5
18822,8089,Objection - Switching Cost,Objection,8
18823,8089,Decision Maker Involved,Buying Signal,6
18824,8089,Budget - Needs Approval,Budget,5
18825,8089,Objection - Missing Feature,Objection,6
18826,8093,Security - SOC2 Compliance,Security,5
18827,8093,Competitor - Open Source Alternative,Competitor,1
18828,8094,Competitor - Open Source Alternative,Competitor,8
18829,8094,Budget - Freeze Mentioned,Budget,3
18830,8094,Competitor - CompetitorA,Competitor,1
18831,8094,Security - SSO Requirement,Security,2
18832,8094,Discount - End of Quarter,Discount,5
18833,8095,Discount - End of Quarter,Discount,3
18834,8095,Decision Maker Involved,Buying Signal,7
